Brands,SKU,MPN,Name,Type,Description,Short description,Regular price,Sale price,Images,Categories,Tags,Position,Published,Is featured?,Visibility in catalog,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Shipping class,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,meta:_dtb_seo_title,meta:_dtb_seo_description
Columbia Tools,MH,MH,The Matrix Box Handles,variable,"<p>The Columbia Matrix Flat Box Handle is lightweight and all mechanical. With a 90 degree grip, the Matrix gives you increased control over your box. These handles are durable and extremely long lasting, all while maintaining the comfort and ease of use that you’re used to with the Columbia brand of tools. The Columbia Matrix mechanical flat box handle is made of all billet aluminum, ensuring a long life.</p>
<h4>FEATURES:</h4>
<ul>
<li>Now available in 3 sizes!</li>
<li>Fully mechanical brake</li>
<li>90 degree grip allows for better control over the box</li>
<li>First Flat Box Handle handmade solely from U.S. billet aluminum</li>
<li>Sizes extend: 29″ to 39″ (MHS), 40″ to 60″ (MH), and 56″ to 76″ (MHL)</li>
<li>Machined in our state of the art facility in Canada</li>
<li>Ergonomic handle grip for easy brake pressure</li>
<li>Fits all Flat Box brands</li>
</ul>","The Columbia Matrix Flat Box Handle is lightweight and all mechanical. With a 90 degree grip, the Matrix gives you increased control over your box. These handles are durable and extremely long…",,,images/handles/mhs_01.webp|images/handles/mhs_02.webp|images/handles/mhs_03.webp|images/handles/mhs_04.webp|images/handles/mhs_05.webp|images/handles/mhs_06.webp,Drywall Finishing Tools > Columbia Tools > Handles,"Columbia Tools, MHS, MH, MHL, Matrix, Handles",156,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,SKU,MHS|MH|MHL,1,1,The Matrix Box Handles | MH | Columbia Tools,Professional The Matrix Box Handles by Columbia Tools. Handles drywall taping tool for contractors.
Columbia Tools,MHS,MHS,The Matrix Box Handles – MHS,variation,,,,,images/handles/mhs_01.webp|images/handles/mhs_02.webp|images/handles/mhs_03.webp|images/handles/mhs_04.webp|images/handles/mhs_05.webp|images/handles/mhs_06.webp,Drywall Finishing Tools > Columbia Tools > Handles,"Columbia Tools, MHS, MH, MHL, Matrix, Handles",157,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,MH,,,,,,SKU,MHS,1,1,,
Columbia Tools,MH,MH,The Matrix Box Handles – MH,variation,,,,,images/handles/mhs_01.webp|images/handles/mhs_02.webp|images/handles/mhs_03.webp|images/handles/mhs_04.webp|images/handles/mhs_05.webp|images/handles/mhs_06.webp,Drywall Finishing Tools > Columbia Tools > Handles,"Columbia Tools, MHS, MH, MHL, Matrix, Handles",158,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,MH,,,,,,SKU,MH,1,1,,
Columbia Tools,MHL,MHL,The Matrix Box Handles – MHL,variation,,,,,images/handles/mhs_01.webp|images/handles/mhs_02.webp|images/handles/mhs_03.webp|images/handles/mhs_04.webp|images/handles/mhs_05.webp|images/handles/mhs_06.webp,Drywall Finishing Tools > Columbia Tools > Handles,"Columbia Tools, MHS, MH, MHL, Matrix, Handles",159,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,MH,,,,,,SKU,MHL,1,1,,
Columbia Tools,CHXL,CHXL,Long Extendible Handle,simple,"<p>The Columbia Long Extendible Handle is a 1 and 1/4″ thick design pipe. These handles are durable and extremely long lasting, all while maintaining the comfort and ease of use that you’re used to with the Columbia brand of tools. The Columbia Long Extendible Handle is not only the lightest on the market, but also the strongest, ensuring a long life.</p>
<p>REACHLINE Extendible Handles are perfect when you just need an extra foot, or four. They also work great in smaller spaces when you need a little less length. You can adjust for your working conditions on the fly.</p>
<h4>Features:</h4>
<ul>
<li>This handle extends 4′ -8′</li>
<li>For safety reasons, this handle is not compatible with the Corner Flusher Box</li>
<li>Handmade from U.S. billet aluminum and<br />
steel components</li>
<li>Machined in our state of the art facility in Canada</li>
<li>Hard anodized tube</li>
<li>Comfort grips</li>
<li>Thickest, strongest and lightest handle on the market</li>
</ul>","The Columbia Long Extendible Handle is a 1 and 1/4″ thick design pipe. These handles are durable and extremely long lasting, all while maintaining the comfort and ease of use that you’re used to with…",,,images/handles/chxl_01.webp|images/handles/chxl_02.webp,Drywall Finishing Tools > Columbia Tools > Handles,"Columbia Tools, CHXL, Long, Extendible, Handle, Handles",161,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Long Extendible Handle | CHXL | Columbia Tools,Professional Long Extendible Handle by Columbia Tools. Handles drywall taping tool for contractors.
Columbia Tools,CLOSETMONSTERFLATBOXHANDLE,CLOSETMONSTERFLATBOXHANDLE,Closet Monster Flat Box Handle,simple,"<p>The Columbia Closet Monster Flat Box Handle is a 1 and 1/4″ thick design pipe. These handles are durable and extremely long lasting, all while maintaining the comfort and ease of use that you’re used to with the Columbia brand of tools. The Columbia Closet Monster is not only the lightest on the market, but also the strongest, ensuring a long life.</p>
<p>The Closet Monster is especially useful for boxing tight areas where a longer handle will not fit. At approximately 19 inches in length, this short handle is a great option for closets and other small spaces. An adjustable wing-nut on the head will allow you to fix the box to your desired angle.</p>
<h4>Features:</h4>
<ul>
<li>Handmade from U.S. billet aluminum and<br />
steel components</li>
<li>Machined in our state of the art facility in Canada</li>
<li>Hard anodized tube</li>
<li>Comfort grips</li>
<li>Thickest, strongest and lightest handle on the market</li>
</ul>
<h4>DOWNLOADS:</h4>
<p><br />
</p>","The Columbia Closet Monster Flat Box Handle is a 1 and 1/4″ thick design pipe. These handles are durable and extremely long lasting, all while maintaining the comfort and ease of use that you’re used…",,,images/handles/closetmonsterflatboxhandle_01.webp|images/handles/closetmonsterflatboxhandle_02.webp,Drywall Finishing Tools > Columbia Tools > Handles,"Columbia Tools, CLOSETMONSTERFLATBOXHANDLE, Closet, Monster, Flat, Handle, Handles",163,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Closet Monster Flat Box Handle | CLOSETMONSTERFLATBOXHANDLE | Columbia Tools,Professional Closet Monster Flat Box Handle by Columbia Tools. Handles drywall taping tool for contractors.
Columbia Tools,TL3-8,TL3-8,Twist Lock Handle,simple,"<p>Our popular Twist Lock Handle is a three stage pole with a brass thread that allows users to easily adjust where the seam falls, creating a more comfortable grip. This handle extends from 3′ to 8′ and is used with the Nail Spotters, all Rollers and the Angle Head Adaptor.</p>
<h4>Features:</h4>
<ul>
<li>This handle extends 3′ -8′</li>
<li>Handmade from U.S. billet aluminum and<br />
steel components</li>
<li>Machined in our state of the art facility in Canada</li>
<li>Hard anodized tube</li>
</ul>","Our popular Twist Lock Handle is a three stage pole with a brass thread that allows users to easily adjust where the seam falls, creating a more comfortable grip. This handle extends from 3′ to 8′…",,,images/handles/tl3_8_01.webp|images/handles/tl3_8_02.webp,Drywall Finishing Tools > Columbia Tools > Handles,"Columbia Tools, TL3-8, Twist, Lock, Handle, Handles",165,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Twist Lock Handle | TL3-8 | Columbia Tools,Professional Twist Lock Handle by Columbia Tools. Handles drywall taping tool for contractors.
Columbia Tools,FLATBOXHANDLE,FLATBOXHANDLE,Flat Box Handle,simple,"<p>The Columbia 180 degree Grip Flat Box Handle is a 1 and 1/4″ thick design pipe. These handles are durable and extremely long lasting, all while maintaining the comfort and ease of use that you’re used to with the Columbia brand of tools. The Columbia Flat Box Handle is not only the lightest on the market, but also the strongest, ensuring a long life.</p>
<p>The 180 degree Grip allows for continuous breaking over the entire range of motion – a complete 180 degrees. This ensures that you never lose your grip when adjusting your position. Extra strong aluminum design for years of rugged use.</p>
<h4>Features:</h4>
<ul>
<li>180 degree grip allows for continuous breaking</li>
<li>Handmade from U.S. billet aluminum and<br />
steel components</li>
<li>Comes in 3ft, 42″, 4ft, 5ft and 6ft</li>
<li>Machined in our state of the art facility in Canada</li>
<li>Hard anodized tube</li>
<li>Comfort grips</li>
<li>Thickest, strongest and lightest handle on the market</li>
</ul>
<h4>DOWNLOADS:</h4>
<p><br />
<br />
</p>","The Columbia 180 degree Grip Flat Box Handle is a 1 and 1/4″ thick design pipe. These handles are durable and extremely long lasting, all while maintaining the comfort and ease of use that you’re…",,,images/handles/flatboxhandle_01.webp|images/handles/flatboxhandle_02.webp,Drywall Finishing Tools > Columbia Tools > Handles,"Columbia Tools, FLATBOXHANDLE, Flat, Handle, Handles",167,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Flat Box Handle | FLATBOXHANDLE | Columbia Tools,Professional Flat Box Handle by Columbia Tools. Handles drywall taping tool for contractors.
Columbia Tools,CMT,CMT,Compound Tubes,variable,"<p>Columbia Compound Tubes have taken the market place by storm. Finally a high quality long lasting tube that is easy to push. We have had many customers, after trying this tube, report back that they changed over their entire fleet.</p>
<h4>FEATURES:</h4>
<ul>
<li>Sizes 24″, 32″, 42″, and 55″ available</li>
<li>A combination of factors result in the compound being easily pushed through your tools</li>
<li>Stainless steel ball</li>
<li>Hand made from U.S. aluminum and steel components</li>
<li>Machined in our state of the art facility in Canada</li>
</ul>","Columbia Compound Tubes have taken the market place by storm. Finally a high quality long lasting tube that is easy to push. We have had many customers, after trying this tube, report back that they…",,,images/compound-tubes/cmt24_01.webp|images/compound-tubes/cmt24_02.webp,Drywall Finishing Tools > Columbia Tools > Compound Tubes,"Columbia Tools, CMT24, CMT32, CMT42, CMT55, Compound, Tubes, Compound Tubes",169,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,SKU,CMT24|CMT32|CMT42|CMT55,1,1,Compound Tubes | CMT | Columbia Tools,Professional Compound Tubes by Columbia Tools. Compound Tubes drywall taping tool for contractors.
Columbia Tools,CMT24,CMT24,Compound Tubes – CMT24,variation,,,,,images/compound-tubes/cmt24_01.webp|images/compound-tubes/cmt24_02.webp,Drywall Finishing Tools > Columbia Tools > Compound Tubes,"Columbia Tools, CMT24, CMT32, CMT42, CMT55, Compound, Tubes, Compound Tubes",170,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,CMT,,,,,,SKU,CMT24,1,1,,
Columbia Tools,CMT32,CMT32,Compound Tubes – CMT32,variation,,,,,images/compound-tubes/cmt24_01.webp|images/compound-tubes/cmt24_02.webp,Drywall Finishing Tools > Columbia Tools > Compound Tubes,"Columbia Tools, CMT24, CMT32, CMT42, CMT55, Compound, Tubes, Compound Tubes",171,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,CMT,,,,,,SKU,CMT32,1,1,,
Columbia Tools,CMT42,CMT42,Compound Tubes – CMT42,variation,,,,,images/compound-tubes/cmt24_01.webp|images/compound-tubes/cmt24_02.webp,Drywall Finishing Tools > Columbia Tools > Compound Tubes,"Columbia Tools, CMT24, CMT32, CMT42, CMT55, Compound, Tubes, Compound Tubes",172,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,CMT,,,,,,SKU,CMT42,1,1,,
Columbia Tools,CMT55,CMT55,Compound Tubes – CMT55,variation,,,,,images/compound-tubes/cmt24_01.webp|images/compound-tubes/cmt24_02.webp,Drywall Finishing Tools > Columbia Tools > Compound Tubes,"Columbia Tools, CMT24, CMT32, CMT42, CMT55, Compound, Tubes, Compound Tubes",173,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,CMT,,,,,,SKU,CMT55,1,1,,
Columbia Tools,CLT,CLT,Cam Lock Tube,variable,"<p>Our Cam Lock Tube is so simple and so positive we would not recommend using any other tube when it comes to fast set compounds. The brass cams easily find and lock to the stainless ring using the same technology as a firehose.</p>
<h4>FEATURES:</h4>
<ul>
<li>Brass cams on a stainless steel lock ring</li>
<li>Quick remove bottom for complete cleaning</li>
<li>Hand made from U.S. aluminum and steel components</li>
<li>Machined in our state of the art facility in Canada</li>
</ul>",Our Cam Lock Tube is so simple and so positive we would not recommend using any other tube when it comes to fast set compounds. The brass cams easily find and lock to the stainless ring using the…,,,images/compound-tubes/clt24_01.webp|images/compound-tubes/clt24_02.webp|images/compound-tubes/clt24_03.webp,Drywall Finishing Tools > Columbia Tools > Compound Tubes,"Columbia Tools, CLT24, CLT32, CLT42, CLT55, Lock, Tube, Compound Tubes",175,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,SKU,CLT24|CLT32|CLT42|CLT55,1,1,Cam Lock Tube | CLT | Columbia Tools,Professional Cam Lock Tube by Columbia Tools. Compound Tubes drywall taping tool for contractors.
Columbia Tools,CLT24,CLT24,Cam Lock Tube – CLT24,variation,,,,,images/compound-tubes/clt24_01.webp|images/compound-tubes/clt24_02.webp|images/compound-tubes/clt24_03.webp,Drywall Finishing Tools > Columbia Tools > Compound Tubes,"Columbia Tools, CLT24, CLT32, CLT42, CLT55, Lock, Tube, Compound Tubes",176,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,CLT,,,,,,SKU,CLT24,1,1,,
Columbia Tools,CLT32,CLT32,Cam Lock Tube – CLT32,variation,,,,,images/compound-tubes/clt24_01.webp|images/compound-tubes/clt24_02.webp|images/compound-tubes/clt24_03.webp,Drywall Finishing Tools > Columbia Tools > Compound Tubes,"Columbia Tools, CLT24, CLT32, CLT42, CLT55, Lock, Tube, Compound Tubes",177,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,CLT,,,,,,SKU,CLT32,1,1,,
Columbia Tools,CLT42,CLT42,Cam Lock Tube – CLT42,variation,,,,,images/compound-tubes/clt24_01.webp|images/compound-tubes/clt24_02.webp|images/compound-tubes/clt24_03.webp,Drywall Finishing Tools > Columbia Tools > Compound Tubes,"Columbia Tools, CLT24, CLT32, CLT42, CLT55, Lock, Tube, Compound Tubes",178,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,CLT,,,,,,SKU,CLT42,1,1,,
Columbia Tools,CLT55,CLT55,Cam Lock Tube – CLT55,variation,,,,,images/compound-tubes/clt24_01.webp|images/compound-tubes/clt24_02.webp|images/compound-tubes/clt24_03.webp,Drywall Finishing Tools > Columbia Tools > Compound Tubes,"Columbia Tools, CLT24, CLT32, CLT42, CLT55, Lock, Tube, Compound Tubes",179,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,CLT,,,,,,SKU,CLT55,1,1,,
Columbia Tools,CLTBF,CLTBF,Cam Lock Tube Box Filler,simple,"<p>Our Cam Lock Tube Box Filler is a simple attachment to the Cam Lock Compound Tube, that allows you to easily fill your Flat Finishing Boxes without the use of a Hot Mud Pump. This is a great addition to any finisher’s tool collection.</p>
<h4>FEATURES:</h4>
<ul>
<li>Attaches on to the head of the Columbia Cam Lock Compound Tube</li>
<li>Hand made from U.S. aluminum and steel components</li>
<li>Machined in our state of the art facility in Canada</li>
</ul>","Our Cam Lock Tube Box Filler is a simple attachment to the Cam Lock Compound Tube, that allows you to easily fill your Flat Finishing Boxes without the use of a Hot Mud Pump. This is a great addition…",,,images/compound-tubes/cltbf_01.webp|images/compound-tubes/cltbf_02.webp|images/compound-tubes/cltbf_03.webp|images/compound-tubes/cltbf_04.webp|images/compound-tubes/cltbf_05.webp,Drywall Finishing Tools > Columbia Tools > Compound Tubes,"Columbia Tools, CLTBF, Lock, Tube, Filler, Compound Tubes",181,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Cam Lock Tube Box Filler | CLTBF | Columbia Tools,Professional Cam Lock Tube Box Filler by Columbia Tools. Compound Tubes drywall taping tool for contractors.
Columbia Tools,,,Commercial Grade Drywall Finishing Tools | Columbia Taping Tools,simple,<p>Commercial Grade Drywall Finishing Tools | Columbia Taping Tools by Columbia Tools.</p>,Commercial Grade Drywall Finishing Tools | Columbia Taping Tools by Columbia Tools.,,,images/maintenance-kits/img_01.webp,Drywall Finishing Tools > Columbia Tools > Maintenance Kits,"Columbia Tools, Commercial, Grade, Drywall, Finishing, Tools, Columbia, Taping, Maintenance Kits",183,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Commercial Grade Drywall Finishing Tools | Columbia Taping Tools |  | Columbia Tools,Professional Commercial Grade Drywall Finishing Tools | Columbia Taping Tools by Columbia Tools. Maintenance Kits drywall taping tool for contractors.
Columbia Tools,AUTOMATICTAPERMAINTENANCEKITS,AUTOMATICTAPERMAINTENANCEKITS,Automatic Taper Maintenance Kits,simple,<p>Automatic Taper Maintenance Kits by Columbia Tools.</p>,Automatic Taper Maintenance Kits by Columbia Tools.,,,images/maintenance-kits/automatictapermaintenancekits_01.webp,Drywall Finishing Tools > Columbia Tools > Maintenance Kits,"Columbia Tools, AUTOMATICTAPERMAINTENANCEKITS, Automatic, Taper, Maintenance, Kits, Maintenance Kits",185,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Automatic Taper Maintenance Kits | AUTOMATICTAPERMAINTENANCEKITS | Columbia Tools,Professional Automatic Taper Maintenance Kits by Columbia Tools. Maintenance Kits drywall taping tool for contractors.
Columbia Tools,FINISHINGBOXMAINTENANCEKITS,FINISHINGBOXMAINTENANCEKITS,Finishing Box Maintenance Kits,simple,<p>Finishing Box Maintenance Kits by Columbia Tools.</p>,Finishing Box Maintenance Kits by Columbia Tools.,,,images/maintenance-kits/finishingboxmaintenancekits_01.webp,Drywall Finishing Tools > Columbia Tools > Maintenance Kits,"Columbia Tools, FINISHINGBOXMAINTENANCEKITS, Finishing, Maintenance, Kits, Maintenance Kits",187,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Finishing Box Maintenance Kits | FINISHINGBOXMAINTENANCEKITS | Columbia Tools,Professional Finishing Box Maintenance Kits by Columbia Tools. Maintenance Kits drywall taping tool for contractors.
Columbia Tools,NAILSPOTTERMAINTENANCEKITS,NAILSPOTTERMAINTENANCEKITS,Nailspotter Maintenance Kits,simple,<p>Nailspotter Maintenance Kits by Columbia Tools.</p>,Nailspotter Maintenance Kits by Columbia Tools.,,,images/maintenance-kits/nailspottermaintenancekits_01.webp,Drywall Finishing Tools > Columbia Tools > Maintenance Kits,"Columbia Tools, NAILSPOTTERMAINTENANCEKITS, Nailspotter, Maintenance, Kits, Maintenance Kits",189,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Nailspotter Maintenance Kits | NAILSPOTTERMAINTENANCEKITS | Columbia Tools,Professional Nailspotter Maintenance Kits by Columbia Tools. Maintenance Kits drywall taping tool for contractors.
Columbia Tools,ANGLEHEADMAINTENANCEKITS,ANGLEHEADMAINTENANCEKITS,Anglehead Maintenance Kits,simple,<p>Anglehead Maintenance Kits by Columbia Tools.</p>,Anglehead Maintenance Kits by Columbia Tools.,,,images/maintenance-kits/angleheadmaintenancekits_01.webp,Drywall Finishing Tools > Columbia Tools > Maintenance Kits,"Columbia Tools, ANGLEHEADMAINTENANCEKITS, Anglehead, Maintenance, Kits, Maintenance Kits",191,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Anglehead Maintenance Kits | ANGLEHEADMAINTENANCEKITS | Columbia Tools,Professional Anglehead Maintenance Kits by Columbia Tools. Maintenance Kits drywall taping tool for contractors.
Columbia Tools,CORNERROLLERMAINTENANCEKITS,CORNERROLLERMAINTENANCEKITS,Corner Roller Maintenance Kits,simple,<p>Corner Roller Maintenance Kits by Columbia Tools.</p>,Corner Roller Maintenance Kits by Columbia Tools.,,,images/maintenance-kits/cornerrollermaintenancekits_01.webp,Drywall Finishing Tools > Columbia Tools > Maintenance Kits,"Columbia Tools, CORNERROLLERMAINTENANCEKITS, Corner, Roller, Maintenance, Kits, Maintenance Kits",193,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Corner Roller Maintenance Kits | CORNERROLLERMAINTENANCEKITS | Columbia Tools,Professional Corner Roller Maintenance Kits by Columbia Tools. Maintenance Kits drywall taping tool for contractors.
Columbia Tools,HANDLEMAINTENANCEKITS,HANDLEMAINTENANCEKITS,Handle Maintenance Kits,simple,<p>Handle Maintenance Kits by Columbia Tools.</p>,Handle Maintenance Kits by Columbia Tools.,,,images/maintenance-kits/handlemaintenancekits_01.webp,Drywall Finishing Tools > Columbia Tools > Maintenance Kits,"Columbia Tools, HANDLEMAINTENANCEKITS, Handle, Maintenance, Kits, Maintenance Kits",195,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Handle Maintenance Kits | HANDLEMAINTENANCEKITS | Columbia Tools,Professional Handle Maintenance Kits by Columbia Tools. Maintenance Kits drywall taping tool for contractors.
Columbia Tools,MUDPUMPMAINTENANCEKIT,MUDPUMPMAINTENANCEKIT,Mud Pump Maintenance Kit,simple,<p>Mud Pump Maintenance Kit by Columbia Tools.</p>,Mud Pump Maintenance Kit by Columbia Tools.,,,images/maintenance-kits/mudpumpmaintenancekit_01.webp,Drywall Finishing Tools > Columbia Tools > Maintenance Kits,"Columbia Tools, MUDPUMPMAINTENANCEKIT, Pump, Maintenance, Maintenance Kits",197,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Mud Pump Maintenance Kit | MUDPUMPMAINTENANCEKIT | Columbia Tools,Professional Mud Pump Maintenance Kit by Columbia Tools. Maintenance Kits drywall taping tool for contractors.
Columbia Tools,,,Grooved Mud Heads,simple,<p>Grooved Mud Heads by Columbia Tools.</p>,Grooved Mud Heads by Columbia Tools.,,,images/mud-heads/img_01.webp,Drywall Finishing Tools > Columbia Tools > Mud Heads,"Columbia Tools, Grooved, Heads, Mud Heads",199,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Grooved Mud Heads |  | Columbia Tools,Professional Grooved Mud Heads by Columbia Tools. Mud Heads drywall taping tool for contractors.
Columbia Tools,IA90,IA90,Inside 90 Grooved Mud Heads,simple,"<p>Proportionate grooves give you a consistent mud distribution on the 90 degree inside angle and speeds up the pre-filling process. Made out of UHMW, the strong durable design makes these Mud Heads the best on the market.</p>
<h4>Features:</h4>
<ul>
<li>Available in Inside 90&deg; angle</li>
<li>Quick release clip</li>
<li>Channeled grooves for evenly dispersed mud and controlled flow</li>
<li>Long lasting, durable and strong</li>
<li>Machined using top quality Ultra High Molecular Weight materials</li>
<li>Machined in our state of the art facility in Canada</li>
</ul>","Proportionate grooves give you a consistent mud distribution on the 90 degree inside angle and speeds up the pre-filling process. Made out of UHMW, the strong durable design makes these Mud Heads the…",,,images/mud-heads/ia90_01.webp,Drywall Finishing Tools > Columbia Tools > Grooved Mud Heads,"Columbia Tools, IA90, Inside, Grooved, Heads, Grooved Mud Heads",201,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Inside 90 Grooved Mud Heads | IA90 | Columbia Tools,Professional Inside 90 Grooved Mud Heads by Columbia Tools. Grooved Mud Heads drywall taping tool for contractors.
Columbia Tools,OUTSIDE90GROOVEDMUDHEADS,OUTSIDE90GROOVEDMUDHEADS,Outside 90 Grooved Mud Heads,simple,"<p>(OA90 &amp; OA90-325)</p>
<p>Proportionate grooves give you a consistent mud distribution on the 90 degree outside angles and speeds up the pre-filling process. Made out of UHMW, the strong durable design makes these Mud Heads the best on the market.</p>
<h4>Features:</h4>
<ul>
<li>Available in Outside 90&deg; angle</li>
<li>OA90-325 for 325 No-Coat</li>
<li>Quick release clip</li>
<li>Channeled grooves for evenly dispersed mud and controlled flow</li>
<li>Long lasting, durable and strong</li>
<li>Machined using top quality Ultra High Molecular Weight materials</li>
<li>Machined in our state of the art facility in Canada</li>
</ul>","(OA90 & OA90-325) Proportionate grooves give you a consistent mud distribution on the 90 degree outside angles and speeds up the pre-filling process. Made out of UHMW, the strong durable design makes…",,,images/mud-heads/outside90groovedmudheads_01.webp,Drywall Finishing Tools > Columbia Tools > Grooved Mud Heads,"Columbia Tools, OUTSIDE90GROOVEDMUDHEADS, Outside, Grooved, Heads, Grooved Mud Heads",203,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Outside 90 Grooved Mud Heads | OUTSIDE90GROOVEDMUDHEADS | Columbia Tools,Professional Outside 90 Grooved Mud Heads by Columbia Tools. Grooved Mud Heads drywall taping tool for contractors.
Columbia Tools,FMH,FMH,Flat Grooved Mud Heads,simple,"<p>Proportionate grooves give you a consistent mud distribution on the wall and speeds up the pre-filling process. Made out of UHMW, the strong durable design makes these Mud Heads the best on the market.</p>
<h4>Features:</h4>
<ul>
<li>Quick release clip</li>
<li>Channeled grooves for evenly dispersed mud and controlled flow</li>
<li>Long lasting, durable and strong</li>
<li>Machined using top quality Ultra High Molecular Weight materials</li>
<li>Machined in our state of the art facility in Canada</li>
</ul>","Proportionate grooves give you a consistent mud distribution on the wall and speeds up the pre-filling process. Made out of UHMW, the strong durable design makes these Mud Heads the best on the…",,,images/mud-heads/fmh_01.webp,Drywall Finishing Tools > Columbia Tools > Grooved Mud Heads,"Columbia Tools, FMH, Flat, Grooved, Heads, Grooved Mud Heads",205,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Flat Grooved Mud Heads | FMH | Columbia Tools,Professional Flat Grooved Mud Heads by Columbia Tools. Grooved Mud Heads drywall taping tool for contractors.
