ID,Type,SKU,Slug,Name,Published,Visibility in catalog,Short description,Description,Regular price,Sale price,Tax status,In stock?,Categories,Images,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Meta: source_catalog,Meta: source_catalog_pages,Meta: source_validation,Meta: official_sku_raw,Meta: tsw_match_status,Meta: tsw_name_mismatch
,simple,QB08QSX,tapetech-8-5-quickbox-finishing-box-qb08qsx,"TapeTech 8.5"" QuickBox Finishing Box",1,visible,"TapeTech QuickBox QSX 8"" Finishing Box The first finishing box specifically designed to be used with fast-setting joint compounds (hot mud).","TapeTech QuickBox QSX 8"" Finishing Box The first finishing box specifically designed to be used with fast-setting joint compounds (hot mud). Combine the speed of same day multi-coat hot mud with ATF flat box consistent finish! The 8” QuickBox™ QSX is the perfect tool for drywallers who prefer to use fast-setting joint compound when embedding the joint tape. The QuickBox™ QSX works with paper tape, fiberglass tape or the new fiber joint tapes. The QuickBox™ QSX can be used for a wide variety of applications - Tape Embed, Nail Spot, Flex Trim Coating, Tight Area, Short Runs, and more. Constructed from advanced space age materials, fast-setting joint compound is easily removed from the finishing box, even hours or days later. The compound literally falls out of the QuickBox™ QSX with a few light taps. QuickBox™ QSX features: A glass-filled polypropylene shell that provides a slick surface with maximum strength and durability. Large wheels to roll easily over any type of gypsum panels Pressure plate that opens completely for easy filling and cleaning. The box can be filled easily with the pump, the compound tube or by hand An optimized blade design that matches the blade with the application, eliminating the need to make adjustments or change crown settings. Tool-free design for ultra-fast blade changes. Works with all TapeTech and major brand finishing box handles, including the Wizard®. Includes two blades",174.0,,taxable,1,Drywall Finishing Tools > TapeTech > QuickBox QSX,"https://www.shopamestools.com/Item_Images_AMES/14578_media_1.jpg, https://www.shopamestools.com/Item_Images_AMES/14578_media_10.jpg, https://www.shopamestools.com/Item_Images_AMES/14578_media_2.jpg, https://www.shopamestools.com/Item_Images_AMES/14578_media_3.jpg, https://www.shopamestools.com/Item_Images_AMES/14578_media_4.jpg, https://www.shopamestools.com/Item_Images_AMES/14578_media_5.jpg, https://www.shopamestools.com/Item_Images_AMES/14578_media_6.jpg, https://www.shopamestools.com/Item_Images_AMES/14578_media_7.jpg, https://www.shopamestools.com/Item_Images_AMES/14578_media_8.jpg, https://www.shopamestools.com/Item_Images_AMES/14578_media_9.jpg, https://tapetech.com/wp-content/uploads/2022/06/QB08-QSX_SHDW.jpg, https://tapetech.com/wp-content/uploads/2022/06/QB08-QSX_03.jpg, https://tapetech.com/wp-content/uploads/2022/06/QB08-QSX_10.jpg, https://tapetech.com/wp-content/uploads/2022/06/QB_Blades.jpg, https://tapetech.com/wp-content/uploads/2022/06/QB06TT_Blades-1.jpg",TapeTech,Official Section,QuickBox QSX,1,0,Catalog Item Type,tool,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,30,sku_found_in_pdf_text,QB08-QSX,matched,1
,simple,RTC20TT,tapetech-20-radius-trowel-curved-rtc20tt,"TapeTech 20"" Radius Trowel - Curved",1,visible,"TapeTech 20"" Radius Trowel - Curved RTC20TT TapeTech offers NEW Curved Radius Trowels that are sure to please with their sleek design and traditional look.","TapeTech 20"" Radius Trowel - Curved RTC20TT TapeTech offers NEW Curved Radius Trowels that are sure to please with their sleek design and traditional look. These trowels feature thick, solid wood handles vs competitor’s thin plywood handles. The full 3mm Lexan body with the beveled leading edge also screams old school design. Competitive models offer a square edge which leads to digging. These trowels combine function and design in a way that is ideal for comfortable, all-day use. TapeTech's Radius Trowels are long-lasting and designed to look good, whether you're finishing edges or smoothing corners.",44.99,,taxable,1,Drywall Finishing Tools > TapeTech > Radius Trowels,"https://www.shopamestools.com/Item_Images_AMES/18557_TapeTechRTC20TT_001.jpg, https://www.shopamestools.com/Item_Images_AMES/18557_TapeTechRTC20TT_002.jpg, https://www.shopamestools.com/Item_Images_AMES/18557_TapeTechRTC20TT_003.jpg, https://www.shopamestools.com/Item_Images_AMES/18557_TapeTechRTC20TT_004.jpg, https://www.shopamestools.com/Item_Images_AMES/18557_TapeTechRTC20TT_005.jpg, https://www.shopamestools.com/Item_Images_AMES/18557_TapeTechRTC20TT_006.jpg",TapeTech,Official Section,Radius Trowels,1,0,Catalog Item Type,trowel,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,43,sku_found_in_pdf_text,RTC20TT,missing_in_tsw,
,simple,RTC26TT,tapetech-26-radius-trowel-curved-rtc26tt,"TapeTech 26"" Radius Trowel - Curved",1,visible,"TapeTech 26"" Radius Trowel - Curved RTC26TT TapeTech offers NEW Curved Radius Trowels that are sure to please with their sleek design and traditional look.","TapeTech 26"" Radius Trowel - Curved RTC26TT TapeTech offers NEW Curved Radius Trowels that are sure to please with their sleek design and traditional look. These trowels feature thick, solid wood handles vs competitor’s thin plywood handles. The full 3mm Lexan body with the beveled leading edge also screams old school design. Competitive models offer a square edge which leads to digging. These trowels combine function and design in a way that is ideal for comfortable, all-day use. TapeTech's Radius Trowels are long-lasting and designed to look good, whether you're finishing edges or smoothing corners.",49.99,,taxable,1,Drywall Finishing Tools > TapeTech > Radius Trowels,"https://www.shopamestools.com/Item_Images_AMES/18558_TapeTechRTC26TT_001.jpg, https://www.shopamestools.com/Item_Images_AMES/18558_TapeTechRTC26TT_002.jpg, https://www.shopamestools.com/Item_Images_AMES/18558_TapeTechRTC26TT_003.jpg, https://www.shopamestools.com/Item_Images_AMES/18558_TapeTechRTC26TT_004.jpg, https://www.shopamestools.com/Item_Images_AMES/18558_TapeTechRTC26TT_005.jpg, https://www.shopamestools.com/Item_Images_AMES/18558_TapeTechRTC26TT_006.jpg",TapeTech,Official Section,Radius Trowels,1,0,Catalog Item Type,trowel,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,43,sku_found_in_pdf_text,RTC26TT,missing_in_tsw,
,simple,RTS20TT,tapetech-20-radius-trowel-straight-rts20tt,"TapeTech 20"" Radius Trowel - Straight",1,visible,"TapeTech 20"" Radius Trowel - Straight RTS20TT TapeTech offers NEW Straight Radius Trowels that are sure to please with their sleek design and traditional look.","TapeTech 20"" Radius Trowel - Straight RTS20TT TapeTech offers NEW Straight Radius Trowels that are sure to please with their sleek design and traditional look. These trowels feature thick, solid wood handles vs competitor’s thin plywood handles. The full 3mm Lexan body with the beveled leading edge also screams old school design. Competitive models offer a square edge which leads to digging. These trowels combine function and design in a way that is ideal for comfortable, all-day use. TapeTech's Radius Trowels are long-lasting and designed to look good, whether you're finishing edges or smoothing corners.",44.99,,taxable,1,Drywall Finishing Tools > TapeTech > Radius Trowels,"https://www.shopamestools.com/Item_Images_AMES/18555_TapeTechRTS20TT_001.jpg, https://www.shopamestools.com/Item_Images_AMES/18555_TapeTechRTS20TT_002.jpg, https://www.shopamestools.com/Item_Images_AMES/18555_TapeTechRTS20TT_003.jpg, https://www.shopamestools.com/Item_Images_AMES/18555_TapeTechRTS20TT_004.jpg, https://www.shopamestools.com/Item_Images_AMES/18555_TapeTechRTS20TT_005.jpg, https://www.shopamestools.com/Item_Images_AMES/18555_TapeTechRTS20TT_006.jpg",TapeTech,Official Section,Radius Trowels,1,0,Catalog Item Type,trowel,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,43,sku_found_in_pdf_text,RTS20TT,matched,1
,simple,RTS26TT,tapetech-26-radius-trowel-straight-rts26tt,"TapeTech 26"" Radius Trowel - Straight",1,visible,"TapeTech 26"" Radius Trowel - Straight RTS26TT TapeTech offers NEW Straight Radius Trowels that are sure to please with their sleek design and traditional look.","TapeTech 26"" Radius Trowel - Straight RTS26TT TapeTech offers NEW Straight Radius Trowels that are sure to please with their sleek design and traditional look. These trowels feature thick, solid wood handles vs competitor’s thin plywood handles. The full 3mm Lexan body with the beveled leading edge also screams old school design. Competitive models offer a square edge which leads to digging. These trowels combine function and design in a way that is ideal for comfortable, all-day use. TapeTech's Radius Trowels are long-lasting and designed to look good, whether you're finishing edges or smoothing corners.",49.99,,taxable,1,Drywall Finishing Tools > TapeTech > Radius Trowels,"https://www.shopamestools.com/Item_Images_AMES/18556_TapeTechRTS26TT_001.jpg, https://www.shopamestools.com/Item_Images_AMES/18556_TapeTechRTS26TT_002.jpg, https://www.shopamestools.com/Item_Images_AMES/18556_TapeTechRTS26TT_003.jpg, https://www.shopamestools.com/Item_Images_AMES/18556_TapeTechRTS26TT_004.jpg, https://www.shopamestools.com/Item_Images_AMES/18556_TapeTechRTS26TT_005.jpg, https://www.shopamestools.com/Item_Images_AMES/18556_TapeTechRTS26TT_006.jpg",TapeTech,Official Section,Radius Trowels,1,0,Catalog Item Type,trowel,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,43,sku_found_in_pdf_text,RTS26TT,matched,1
,simple,SCP02,tapetech-6-5-bucket-scoop-scp02,"TapeTech 6.5"" Bucket Scoop",1,visible,"The TapeTech 6.5” Stainless Steel Bucket Scoop is designed to quickly and efficiently remove compound, plaster, EIFS material and stucco from buckets.","The TapeTech 6.5” Stainless Steel Bucket Scoop is designed to quickly and efficiently remove compound, plaster, EIFS material and stucco from buckets. The curved design fits the wall of the bucket, reducing material waste and making cleaning easier. The stainless steel blade is reinforced with an aluminum backing plate and double-riveted to the handle, ensuring durability and stability. The TapeTech Bucket Scoop is perfect for a variety of applications and materials, including drywall, plaster, EIFS material, stucco, mortar, epoxy, adhesive, thin-set, cement, putty, and more. Features the ergonomic TapeTech ProSoft grip for all-day comfort and reduced fatigue.",9.0,,taxable,1,Drywall Finishing Tools > TapeTech > Tools of the Trade,"https://www.shopamestools.com/Item_Images_AMES/18218_SCP02_001.jpg, https://www.shopamestools.com/Item_Images_AMES/18218_SCP02_002.jpg, https://www.shopamestools.com/Item_Images_AMES/18218_SCP02_003.jpg, https://www.shopamestools.com/Item_Images_AMES/18218_SCP02_004.jpg, https://www.shopamestools.com/Item_Images_AMES/18218_SCP02_005.jpg",TapeTech,Official Section,Tools of the Trade,1,0,Catalog Item Type,hand_tool,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,44,sku_found_in_pdf_text,SCP02,missing_in_tsw,
,simple,TG110565GS,tapetech-premium-gold-trowel-tg110565gs,TapeTech Premium Gold Trowel,0,hidden,Official TapeTech catalog item: Premium Gold Trowel.,Official TapeTech catalog item: Premium Gold Trowel. Section: Drywall Trowels / Premium Gold Trowels. Source listing: TG110565-GS | TG120565-GS | TG140565-GS - Premium Gold Trowels. Catalog page(s): 39.,,,taxable,1,Drywall Finishing Tools > TapeTech > Drywall Trowels,,TapeTech,Official Section,Drywall Trowels / Premium Gold Trowels,1,0,Catalog Item Type,trowel,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,39,sku_found_in_pdf_text,TG110565-GS,missing_in_tsw,
,simple,TG12053PS,tapetech-premium-gold-trowel-tg12053ps,TapeTech Premium Gold Trowel,1,visible,"TapeTech Premium MAXFLEXX finishing trowels provide the highest amount of flexibility and control, producing the ultimate finish on drywall, plaster, EIFS, stucco, concrete, epoxy and micro-cement.","TapeTech Premium MAXFLEXX finishing trowels provide the highest amount of flexibility and control, producing the ultimate finish on drywall, plaster, EIFS, stucco, concrete, epoxy and micro-cement. Crafted using 0.3 mm European triple-hardened gold stainless steel, these trowels ensure maximum performance and long life. The ProSoft handle is slip-resistant and comfortable to reduce user fatigue. MAX-FLEXX finishing trowels are the perfect tool for the final coat. The blades on the TapeTech MAXFLEXX finishing trowels are attached to the handle mount using a special technology that robotically and precisely welds the rivets to the blade surface. These superior quality stainless steel rivets are then pressed into the handle mount, resulting in the strongest trowels available. Other brands use two-sided tape to attach the blade to the mount.",53.0,,taxable,1,Drywall Finishing Tools > TapeTech > Drywall Trowels,"https://www.shopamestools.com/Item_Images_AMES/18164_TG12053PS_001.jpg, https://www.shopamestools.com/Item_Images_AMES/18164_TG12053PS_002.jpg, https://www.shopamestools.com/Item_Images_AMES/18164_TG12053PS_003.jpg, https://www.shopamestools.com/Item_Images_AMES/18164_TG12053PS_004.jpg, https://www.shopamestools.com/Item_Images_AMES/18164_TG12053PS_005.jpg, https://www.shopamestools.com/Item_Images_AMES/18164_TG12053PS_006.jpg, https://www.shopamestools.com/Item_Images_AMES/18164_TG12053PS_007.jpg, https://tapetech.com/wp-content/uploads/2024/06/18164_TG12053PS_001.jpg, https://tapetech.com/wp-content/uploads/2024/06/18164_TG12053PS_005.jpg, https://tapetech.com/wp-content/uploads/2024/06/18164_TG12053PS_004.jpg, https://tapetech.com/wp-content/uploads/2024/06/18164_TG12053PS_003.jpg, https://tapetech.com/wp-content/uploads/2024/06/18164_TG12053PS_002.jpg",TapeTech,Official Section,Drywall Trowels / Premium Gold Trowels,1,0,Catalog Item Type,trowel,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,40,sku_found_in_pdf_text,TG12053-PS,missing_in_tsw,
,simple,TG120565CY,tapetech-12-curry-style-finishing-trowel-tg120565cy,"TapeTech 12"" Curry-Style Finishing Trowel",0,hidden,"Official TapeTech catalog item: 12"" Curry-Style Finishing Trowel.","Official TapeTech catalog item: 12"" Curry-Style Finishing Trowel. Section: Drywall Trowels / Specialty Trowels. Source listing: TG120565-CY - 12"" Curry-Style Finishing Trowel TG140565-CY - 14"" Curry-Style Finishing Trowel. Catalog page(s): 41.",,,taxable,1,Drywall Finishing Tools > TapeTech > Drywall Trowels,,TapeTech,Official Section,Drywall Trowels / Specialty Trowels,1,0,Catalog Item Type,trowel,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,41,sku_found_in_pdf_text,TG120565-CY,missing_in_tsw,
,simple,TG120565GS,tapetech-premium-gold-trowel-tg120565gs,TapeTech Premium Gold Trowel,0,hidden,Official TapeTech catalog item: Premium Gold Trowel.,Official TapeTech catalog item: Premium Gold Trowel. Section: Drywall Trowels / Premium Gold Trowels. Source listing: TG110565-GS | TG120565-GS | TG140565-GS - Premium Gold Trowels. Catalog page(s): 39.,,,taxable,1,Drywall Finishing Tools > TapeTech > Drywall Trowels,,TapeTech,Official Section,Drywall Trowels / Premium Gold Trowels,1,0,Catalog Item Type,trowel,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,39,sku_found_in_pdf_text,TG120565-GS,missing_in_tsw,
,simple,TG120565PSCU,tapetech-premium-gold-curved-trowel-tg120565pscu,TapeTech Premium Gold Curved Trowel,1,visible,"TapeTech premium curved drywall trowels allow you to professionally feather and taper drywall, EIFS and stucco joints, leaving extra joint compound where you need it most – over butt joints and uneven adjacent gypsum.","TapeTech premium curved drywall trowels allow you to professionally feather and taper drywall, EIFS and stucco joints, leaving extra joint compound where you need it most – over butt joints and uneven adjacent gypsum or EPS panels. The triple-hardened stainless steel blades ensure maximum performance, and the ProSoft handle is slip-resistant and comfortable to reduce user fatigue.",54.0,,taxable,1,Drywall Finishing Tools > TapeTech > Drywall Trowels,"https://www.shopamestools.com/Item_Images_AMES/18178_TapeTech12inx4.7inPremiumGoldCurvedFinishingTrowel_001.jpg, https://www.shopamestools.com/Item_Images_AMES/18178_TapeTech12inx4.7inPremiumGoldCurvedFinishingTrowel_002.jpg, https://www.shopamestools.com/Item_Images_AMES/18178_TapeTech12inx4.7inPremiumGoldCurvedFinishingTrowel_003.jpg, https://www.shopamestools.com/Item_Images_AMES/18178_TapeTech12inx4.7inPremiumGoldCurvedFinishingTrowel_004.jpg, https://www.shopamestools.com/Item_Images_AMES/18178_TapeTech12inx4.7inPremiumGoldCurvedFinishingTrowel_005.jpg, https://www.shopamestools.com/Item_Images_AMES/18178_TapeTech12inx4.7inPremiumGoldCurvedFinishingTrowel_006.jpg, https://www.shopamestools.com/Item_Images_AMES/18178_TapeTech12inx4.7inPremiumGoldCurvedFinishingTrowel_007.jpg, https://tapetech.com/wp-content/uploads/2024/11/18178_TapeTech12inx4.7inPremiumGoldCurvedFinishingTrowel_001.jpg, https://tapetech.com/wp-content/uploads/2024/11/18178_TapeTech12inx4-1.7inPremiumGoldCurvedFinishingTrowel_005.jpg, https://tapetech.com/wp-content/uploads/2024/11/18178_TapeTech12inx4-1.7inPremiumGoldCurvedFinishingTrowel_003.jpg, https://tapetech.com/wp-content/uploads/2024/11/18178_TapeTech12inx4-1.7inPremiumGoldCurvedFinishingTrowel_002.jpg",TapeTech,Official Section,Drywall Trowels / Premium Gold Trowels,1,0,Catalog Item Type,trowel,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,40,sku_found_in_pdf_text,TG120565-PSCU,missing_in_tsw,
,simple,TG120565SQ,tapetech-premium-gold-square-trowel-tg120565sq,TapeTech Premium Gold Square Trowel,0,hidden,Official TapeTech catalog item: Premium Gold Square Trowel.,Official TapeTech catalog item: Premium Gold Square Trowel. Section: Drywall Trowels / Premium Gold Trowels. Source listing: TG120565-SQ - Premium Gold Square Trowel TG140565-SQ - Premium Gold Square Trowel. Catalog page(s): 40.,,,taxable,1,Drywall Finishing Tools > TapeTech > Drywall Trowels,,TapeTech,Official Section,Drywall Trowels / Premium Gold Trowels,1,0,Catalog Item Type,trowel,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,40,sku_found_in_pdf_text,TG120565-SQ,missing_in_tsw,
,simple,TG14053PS,tapetech-premium-gold-trowel-tg14053ps,TapeTech Premium Gold Trowel,1,visible,"TapeTech Premium MAXFLEXX finishing trowels provide the highest amount of flexibility and control, producing the ultimate finish on drywall, plaster, EIFS, stucco, concrete, epoxy and micro-cement.","TapeTech Premium MAXFLEXX finishing trowels provide the highest amount of flexibility and control, producing the ultimate finish on drywall, plaster, EIFS, stucco, concrete, epoxy and micro-cement. Crafted using 0.3 mm European triple-hardened gold stainless steel, these trowels ensure maximum performance and long life. The ProSoft handle is slip-resistant and comfortable to reduce user fatigue. MAX-FLEXX finishing trowels are the perfect tool for the final coat. The blades on the TapeTech MAXFLEXX finishing trowels are attached to the handle mount using a special technology that robotically and precisely welds the rivets to the blade surface. These superior quality stainless steel rivets are then pressed into the handle mount, resulting in the strongest trowels available. Other brands use two-sided tape to attach the blade to the mount.",56.0,,taxable,1,Drywall Finishing Tools > TapeTech > Drywall Trowels,"https://www.shopamestools.com/Item_Images_AMES/18165_TG14053PS_001.jpg, https://www.shopamestools.com/Item_Images_AMES/18165_TG14053PS_002.jpg, https://www.shopamestools.com/Item_Images_AMES/18165_TG14053PS_003.jpg, https://www.shopamestools.com/Item_Images_AMES/18165_TG14053PS_004.jpg, https://www.shopamestools.com/Item_Images_AMES/18165_TG14053PS_005.jpg, https://www.shopamestools.com/Item_Images_AMES/18165_TG14053PS_006.jpg, https://www.shopamestools.com/Item_Images_AMES/18165_TG14053PS_007.jpg, https://tapetech.com/wp-content/uploads/2024/06/18165_TG14053PS_001.jpg, https://tapetech.com/wp-content/uploads/2024/10/18165_TG14053PS_005.jpg, https://tapetech.com/wp-content/uploads/2024/10/18165_TG14053PS_004.jpg, https://tapetech.com/wp-content/uploads/2024/10/18165_TG14053PS_003.jpg, https://tapetech.com/wp-content/uploads/2024/10/18165_TG14053PS_002.jpg",TapeTech,Official Section,Drywall Trowels / Premium Gold Trowels,1,0,Catalog Item Type,trowel,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,40,sku_found_in_pdf_text,TG14053-PS,missing_in_tsw,
,simple,TG14054PS,tapetech-premium-gold-trowel-tg14054ps,TapeTech Premium Gold Trowel,1,visible,"TapeTech Premium MIDFLEXX finishing trowels produce a superior finish on drywall, plaster, EIFS, stucco, concrete, epoxy and micro-cement due to the added flexibility of the blade compared to standard trowels.","TapeTech Premium MIDFLEXX finishing trowels produce a superior finish on drywall, plaster, EIFS, stucco, concrete, epoxy and micro-cement due to the added flexibility of the blade compared to standard trowels. Crafted using 0.4 mm European triple-hardened gold stainless steel, these trowels ensure maximum performance and long life. The ProSoft handle is slip-resistant and comfortable to reduce user fatigue. The blades on the TapeTech MIDFLEXX finishing trowels are attached to the handle mount using a special technology that robotically and precisely welds the rivets to the blade surface. These superior quality stainless steel rivets are then pressed into the handle mount, resulting in the strongest trowels available. Other brands use two-sided tape to attach the blade to the mount.",59.0,,taxable,1,Drywall Finishing Tools > TapeTech > Drywall Trowels,"https://www.shopamestools.com/Item_Images_AMES/18169_TG14054PS_001.jpg, https://www.shopamestools.com/Item_Images_AMES/18169_TG14054PS_002.jpg, https://www.shopamestools.com/Item_Images_AMES/18169_TG14054PS_003.jpg, https://www.shopamestools.com/Item_Images_AMES/18169_TG14054PS_004.jpg, https://www.shopamestools.com/Item_Images_AMES/18169_TG14054PS_005.jpg, https://www.shopamestools.com/Item_Images_AMES/18169_TG14054PS_006.jpg, https://www.shopamestools.com/Item_Images_AMES/18169_TG14054PS_007.jpg, https://tapetech.com/wp-content/uploads/2024/06/18169_TG14054PS_001.jpg, https://tapetech.com/wp-content/uploads/2024/10/18169_TG14054PS_005.jpg, https://tapetech.com/wp-content/uploads/2024/10/18169_TG14054PS_004.jpg, https://tapetech.com/wp-content/uploads/2024/10/18169_TG14054PS_003.jpg, https://tapetech.com/wp-content/uploads/2024/10/18169_TG14054PS_002.jpg",TapeTech,Official Section,Drywall Trowels / Premium Gold Trowels,1,0,Catalog Item Type,trowel,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,39,sku_found_in_pdf_text,TG14054-PS,missing_in_tsw,
,simple,TG140565CY,tapetech-14-curry-style-finishing-trowel-tg140565cy,"TapeTech 14"" Curry-Style Finishing Trowel",0,hidden,"Official TapeTech catalog item: 14"" Curry-Style Finishing Trowel.","Official TapeTech catalog item: 14"" Curry-Style Finishing Trowel. Section: Drywall Trowels / Specialty Trowels. Source listing: TG120565-CY - 12"" Curry-Style Finishing Trowel TG140565-CY - 14"" Curry-Style Finishing Trowel. Catalog page(s): 41.",,,taxable,1,Drywall Finishing Tools > TapeTech > Drywall Trowels,,TapeTech,Official Section,Drywall Trowels / Specialty Trowels,1,0,Catalog Item Type,trowel,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,41,sku_found_in_pdf_text,TG140565-CY,missing_in_tsw,
,simple,TG140565GS,tapetech-premium-gold-trowel-tg140565gs,TapeTech Premium Gold Trowel,0,hidden,Official TapeTech catalog item: Premium Gold Trowel.,Official TapeTech catalog item: Premium Gold Trowel. Section: Drywall Trowels / Premium Gold Trowels. Source listing: TG110565-GS | TG120565-GS | TG140565-GS - Premium Gold Trowels. Catalog page(s): 39.,,,taxable,1,Drywall Finishing Tools > TapeTech > Drywall Trowels,,TapeTech,Official Section,Drywall Trowels / Premium Gold Trowels,1,0,Catalog Item Type,trowel,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,39,sku_found_in_pdf_text,TG140565-GS,missing_in_tsw,
,simple,TG140565PSCU,tapetech-premium-gold-curved-trowel-tg140565pscu,TapeTech Premium Gold Curved Trowel,1,visible,"TapeTech premium curved drywall trowels allow you to professionally feather and taper drywall, EIFS and stucco joints, leaving extra joint compound where you need it most – over butt joints and uneven adjacent gypsum.","TapeTech premium curved drywall trowels allow you to professionally feather and taper drywall, EIFS and stucco joints, leaving extra joint compound where you need it most – over butt joints and uneven adjacent gypsum or EPS panels. The triple-hardened stainless steel blades ensure maximum performance, and the ProSoft handle is slip-resistant and comfortable to reduce user fatigue.",58.0,,taxable,1,Drywall Finishing Tools > TapeTech > Drywall Trowels,"https://www.shopamestools.com/Item_Images_AMES/18179_TapeTechGoldStainlessSteelCurvedFinishingTrowel_001.jpg, https://www.shopamestools.com/Item_Images_AMES/18179_TapeTechGoldStainlessSteelCurvedFinishingTrowel_002.jpg, https://www.shopamestools.com/Item_Images_AMES/18179_TapeTechGoldStainlessSteelCurvedFinishingTrowel_003.jpg, https://www.shopamestools.com/Item_Images_AMES/18179_TapeTechGoldStainlessSteelCurvedFinishingTrowel_004.jpg, https://www.shopamestools.com/Item_Images_AMES/18179_TapeTechGoldStainlessSteelCurvedFinishingTrowel_005.jpg, https://www.shopamestools.com/Item_Images_AMES/18179_TapeTechGoldStainlessSteelCurvedFinishingTrowel_006.jpg, https://www.shopamestools.com/Item_Images_AMES/18179_TapeTechGoldStainlessSteelCurvedFinishingTrowel_007.jpg, https://tapetech.com/wp-content/uploads/2024/10/18179_TapeTechGoldStainlessSteelCurvedFinishingTrowel_001-1.jpg, https://tapetech.com/wp-content/uploads/2024/10/18179_TapeTechGoldStainlessSteelCurvedFinishingTrowel_005-1.jpg, https://tapetech.com/wp-content/uploads/2024/10/18179_TapeTechGoldStainlessSteelCurvedFinishingTrowel_004-1.jpg, https://tapetech.com/wp-content/uploads/2024/10/18179_TapeTechGoldStainlessSteelCurvedFinishingTrowel_003-1.jpg, https://tapetech.com/wp-content/uploads/2024/10/18179_TapeTechGoldStainlessSteelCurvedFinishingTrowel_002-1.jpg",TapeTech,Official Section,Drywall Trowels / Premium Gold Trowels,1,0,Catalog Item Type,trowel,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,40,sku_found_in_pdf_text,TG140565-PSCU,missing_in_tsw,
,simple,TG140565SQ,tapetech-premium-gold-square-trowel-tg140565sq,TapeTech Premium Gold Square Trowel,0,hidden,Official TapeTech catalog item: Premium Gold Square Trowel.,Official TapeTech catalog item: Premium Gold Square Trowel. Section: Drywall Trowels / Premium Gold Trowels. Source listing: TG120565-SQ - Premium Gold Square Trowel TG140565-SQ - Premium Gold Square Trowel. Catalog page(s): 40.,,,taxable,1,Drywall Finishing Tools > TapeTech > Drywall Trowels,,TapeTech,Official Section,Drywall Trowels / Premium Gold Trowels,1,0,Catalog Item Type,trowel,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,40,sku_found_in_pdf_text,TG140565-SQ,missing_in_tsw,
