sku_code,product_title,variant_title,sales_price,cost_price,description,brand,upc_code,image_url,country_origin_code,weight_grams,product_id,min_reorder_level,quantity_to_reorder,max_reorder_level,width,depth,height,dimensions_unit,tax_rate,estimated_delivery,tags,product_properties,variant_options,tariff_code,qty_on_hand,total_qty,total_stock_value
15036,"TapeTech 2"" Premium Stainless Steel Joint Knife",,8.99,,"TapeTech 2"" Premium Stainless Steel Joint Knife TapeTech Premium Taping and Jointing Knives feature the optimal combination of design, materials experience and...",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/jk02sstt.webp,,,,,,,,,,,0,,TapeTech,MPN:JK02SSTT,,,1,,
18338,"TapeTech 2"" x 0.5"" x 1.5"" Angled Foam Groover 3-pack",,32.99,,TapeTech PosiFit™ Foam Grooving Blades make quick and accurate work of creating functional or aesthetic grooves in EPS and XPS foam.,TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/eanggroove05-3.webp,,,,,,,,,,,0,,TapeTech,MPN:EANGGROOVE05-3,,,1,,
18375,"TapeTech 2"" x 0.5"" x 1.5"" Angled Nylon Insert",,21.00,,TapeTech Nylon Inserts are designed to work in conjunction with TapeTech aesthetic grooving blades to quickly and accurately set mesh and basecoat into aestheti...,TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/eangi05.webp,,,,,,,,,,,0,,TapeTech,MPN:EANGI05,,,1,,
18323,"TapeTech 2"" x 0.75"" Square Foam Groover 3-pack",,32.99,,TapeTech PosiFit™ Foam Grooving Blades make quick and accurate work of creating functional or aesthetic grooves in EPS and XPS foam.,TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/esqgroove10-3.webp,,,,,,,,,,,0,,TapeTech,MPN:ESQGROOVE10-3,,,1,,
18360,"TapeTech 2"" x 0.75"" Square Nylon Insert",,20.00,,TapeTech Nylon Inserts are designed to work in conjunction with TapeTech aesthetic grooving blades to quickly and accurately set mesh and basecoat into aestheti...,TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/esqi10.webp,,,,,,,,,,,0,,TapeTech,MPN:ESQI10,,,1,,
18340,"TapeTech 2"" x 0.75"" x 1.25"" Angled Foam Groover 3-pack",,32.99,,TapeTech PosiFit™ Foam Grooving Blades make quick and accurate work of creating functional or aesthetic grooves in EPS and XPS foam.,TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/eanggroove07-3.webp,,,,,,,,,,,0,,TapeTech,MPN:EANGGROOVE07-3,,,1,,
18377,"TapeTech 2"" x 0.75"" x 1.25"" Angled Nylon Insert",,22.00,,TapeTech Nylon Inserts are designed to work in conjunction with TapeTech aesthetic grooving blades to quickly and accurately set mesh and basecoat into aestheti...,TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/eangi07.webp,,,,,,,,,,,0,,TapeTech,MPN:EANGI07,,,1,,
18346,"TapeTech 2"" x 0.75"" x 1.5"" Beveled Foam Groover 3-pack",,32.99,,TapeTech Foam Grooving Blades make quick and accurate work of creating functional or aesthetic grooves in EPS and XPS foam.,TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/ebevgroove05-3.webp,,,,,,,,,,,0,,TapeTech,MPN:EBEVGROOVE05-3,,,1,,
18383,"TapeTech 2"" x 0.75"" x 1.5"" Beveled Nylon Insert",,20.00,,TapeTech Nylon Inserts are designed to work in conjunction with TapeTech aesthetic grooving blades to quickly and accurately set mesh and basecoat into aestheti...,TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/ebevi05.webp,,,,,,,,,,,0,,TapeTech,MPN:EBEVI05,,,1,,
18324,"TapeTech 2"" x 1"" Square Foam Groover 3-pack",,32.99,,TapeTech PosiFit™ Foam Grooving Blades make quick and accurate work of creating functional or aesthetic grooves in EPS and XPS foam.,TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/esqgroove11-3.webp,,,,,,,,,,,0,,TapeTech,MPN:ESQGROOVE11-3,,,1,,
18361,"TapeTech 2"" x 1"" Square Nylon Insert",,22.00,,TapeTech Nylon Inserts are designed to work in conjunction with TapeTech aesthetic grooving blades to quickly and accurately set mesh and basecoat into aestheti...,TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/esqi11.webp,,,,,,,,,,,0,,TapeTech,MPN:ESQI11,,,1,,
18333,"TapeTech 2"" x 1"" V-Shaped Foam Groover 3-pack",,32.99,,TapeTech PosiFit™ Foam Grooving Blades make quick and accurate work of creating functional or aesthetic grooves in EPS and XPS foam.,TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/eveegroove08-3.webp,,,,,,,,,,,0,,TapeTech,MPN:EVEEGROOVE08-3,,,1,,
18370,"TapeTech 2"" x 1"" V-Shaped Nylon Insert",,14.00,,TapeTech Nylon Inserts are designed to work in conjunction with TapeTech aesthetic grooving blades to quickly and accurately set mesh and basecoat into aestheti...,TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/eveei08.webp,,,,,,,,,,,0,,TapeTech,MPN:EVEEI08,,,1,,
18339,"TapeTech 2"" x 1"" x 1"" Angled Foam Groover 3-pack",,32.99,,TapeTech PosiFit™ Foam Grooving Blades make quick and accurate work of creating functional or aesthetic grooves in EPS and XPS foam.,TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/eanggroove06-3.webp,,,,,,,,,,,0,,TapeTech,MPN:EANGGROOVE06-3,,,1,,
18376,"TapeTech 2"" x 1"" x 1"" Angled Nylon Insert",,21.00,,TapeTech Nylon Inserts are designed to work in conjunction with TapeTech aesthetic grooving blades to quickly and accurately set mesh and basecoat into aestheti...,TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/eangi06.webp,,,,,,,,,,,0,,TapeTech,MPN:EANGI06,,,1,,
18347,"TapeTech 2"" x 1"" x 1.375"" Beveled Foam Groover 3-pack",,32.99,,TapeTech Foam Grooving Blades make quick and accurate work of creating functional or aesthetic grooves in EPS and XPS foam.,TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/ebevgroove06-3.webp,,,,,,,,,,,0,,TapeTech,MPN:EBEVGROOVE06-3,,,1,,
18384,"TapeTech 2"" x 1"" x 1.375"" Beveled Nylon Insert",,20.00,,TapeTech Nylon Inserts are designed to work in conjunction with TapeTech aesthetic grooving blades to quickly and accurately set mesh and basecoat into aestheti...,TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/ebevi06.webp,,,,,,,,,,,0,,TapeTech,MPN:EBEVI06,,,1,,
18188,"TapeTech 2"" x 14"" Tungsten Carbide Rasp",,58.00,,TapeTech EIFSand™ Tungsten Carbide EIFS Rasps provide a high removal rate and long life; more than 100 times longer than standard abrasive rasp paper!,TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/erasp0214.webp,,,,,,,,,,,0,,TapeTech,MPN:ERASP0214,,,1,,
14848,"TapeTech 2.5"" Angle Head Blade Kit 502F25",,74.99,,"TapeTech 2.5"" Angle Head Blade Kit 502F25",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/502f25.webp,,,,,,,,,,,0,,TapeTech,MPN:502F25,,,1,,
16525,"TapeTech 2.5"" Angle Head Repair Kit 501F25A",,30.39,,"TapeTech 2.5"" Angle Head Kit 501F25A Includes: (1) Blade Tension Spring (1) Center Clip (1) Center Clip Assembly (1) Blade Tension SPRG (2) 8-32 x 1/4 Set Screw...",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/501f25a.webp,,,,,,,,,,,0,,TapeTech,MPN:501F25A,,,1,,
70114,"TapeTech 2.5"" Combo Flusher CF25COMBO",,179.00,,"TapeTech 2.5"" Combo Flusher CF25COMBO Can be used as either a direct or indirect flusher.",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/cf25combo.webp,,,,,,,,,,,0,,TapeTech,MPN:CF25COMBO,,,1,,
18557,"TapeTech 20"" Radius Trowel - Curved",,44.99,,"TapeTech 20"" Radius Trowel - Curved RTC20TT TapeTech offers NEW Curved Radius Trowels that are sure to please with their sleek design and traditional look.",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/rtc20tt.webp,,,,,,,,,,,0,,TapeTech,MPN:RTC20TT,,,1,,
18555,"TapeTech 20"" Radius Trowel - Straight",,44.99,,"TapeTech 20"" Radius Trowel - Straight RTS20TT TapeTech offers NEW Straight Radius Trowels that are sure to please with their sleek design and traditional look.",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/rts20tt.webp,,,,,,,,,,,0,,TapeTech,MPN:RTS20TT,,,1,,
18301,TapeTech 21V 2.3Ah 2-Port Charger,,66.99,,TapeTech ECHARGE20X2 21V/2.3Ah 2-port battery charger simultaneously charges two (2)TapeTech EBAT1820 2.0Ah batteries.,TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/echarge20x2.webp,,,,,,,,,,,0,,TapeTech,MPN:ECHARGE20X2,,,1,,
18300,TapeTech 21V 2.3Ah Charger,,23.00,,TapeTech ECHARGE20 21V/2.3Ah battery charger charges TapeTech EBAT1820 2.0Ah batteries.,TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/echarge20.webp,,,,,,,,,,,0,,TapeTech,MPN:ECHARGE20,,,1,,
18302,TapeTech 21V/8.0Ah Charger for EBAT1850,,69.99,,TapeTech ECHARGE50 21V/8.0Ah battery charger charges TapeTech EBAT1850 5.0Ah batteries.,TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/echarge50.webp,,,,,,,,,,,0,,TapeTech,MPN:ECHARGE50,,,1,,
18469,"TapeTech 22"" Hard Case",,129.99,,"TapeTech 22"" Hard Case TTCASE22H 22"" hard case used to carry tools and accessories. Case is waterproof and lockable.",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/ttcase22h.webp,,,,,,,,,,,0,,TapeTech,MPN:TTCASE22H,,,1,,
17990,"TapeTech 22"" Utility Gear Bag",,34.99,,"22"" gate mouth gear bag to carry tools and accessories for drywall finishing. Multiple pockets inside and outside for storage.",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/ttgmcase22.webp,,,,,,,,,,,0,,TapeTech,MPN:TTGMCASE22,,,1,,
18897,"TapeTech 22"" Wavy Edge Insulation Hand Saw",,34.99,,"TapeTech 22"" Wavy Edge Insulation Hand Saw The WoolCut-HS22 is a great tool for cutting multiple materials with very little waste and debris.",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/woolcut-hs22.webp,,,,,,,,,,,0,,TapeTech,MPN:WoolCut-HS22,,,1,,
72052,"TapeTech 24"" Finishing Knife and 12"" Compound Roller Set w/ Support Handle/Adapter",,201.59,,"TapeTech 24"" Finishing Knife and 12"" Compound Roller Set w/ Support Handle/Adapter Key Features: Introducing an improved range of premium finishing knives for s...",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/72052.webp,,,,,,,,,,,0,,TapeTech,,,,1,,
16555,"TapeTech 24"" PFK Replacement Blade 2/pk",,55.99,,"TapeTech 24"" Replacement Blade PFB24 2pk Get more out of every TapeTech Premium Finishing Knife by swapping your old blade with a new one and keep an extra spar...",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/pfb24.webp,,,,,,,,,,,0,,TapeTech,MPN:PFB24,,,1,,
72055,"TapeTech 24"" Premium Finishing Knife and 9"" Compound Roller Set w/ Support Handle/Adapter",,220.99,,"TapeTech 24"" Premium Finishing Knife and 9"" Compound Roller Set w/ Support Handle/Adapter Key Features: Introducing an improved range of premium finishing knive...",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/72055.webp,,,,,,,,,,,0,,TapeTech,,,,1,,
72056,"TapeTech 24"" Premium Finishing Knife w/ Support Handle/Adapter",,190.99,,"TapeTech 24"" Premium Finishing Knife w/ Support Handle/Adapter Key Features: Introducing an improved range of premium finishing knives for smoothing joint compo...",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/72056.webp,,,,,,,,,,,0,,TapeTech,,,,1,,
18558,"TapeTech 26"" Radius Trowel - Curved",,49.99,,"TapeTech 26"" Radius Trowel - Curved RTC26TT TapeTech offers NEW Curved Radius Trowels that are sure to please with their sleek design and traditional look.",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/rtc26tt.webp,,,,,,,,,,,0,,TapeTech,MPN:RTC26TT,,,1,,
18556,"TapeTech 26"" Radius Trowel - Straight",,49.99,,"TapeTech 26"" Radius Trowel - Straight RTS26TT TapeTech offers NEW Straight Radius Trowels that are sure to please with their sleek design and traditional look.",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/rts26tt.webp,,,,,,,,,,,0,,TapeTech,MPN:RTS26TT,,,1,,
18448,TapeTech 3 Piece 135° Outside Corner Edger Set,,27.00,,"Contains one each of the outside corner trowel sizes - 1.25"", 2"", and 2.75"". TapeTech Outside Corner Edgers for 135° Corners are designed to produce smooth, uni...",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/eexset3135.webp,,,,,,,,,,,0,,TapeTech,MPN:EEXSET3135,,,1,,
18451,"TapeTech 3"" (75mm) Rounded Corner Plaster Spatula",,10.99,,"TapeTech 3"" (75mm) Rounded Corner Plaster Spatula VSPAT03 TapeTech Rounded Corner Plaster Spatulas are ideal for mixing materials and tints, placing the materia...",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/vspat03.webp,,,,,,,,,,,0,,TapeTech,MPN:VSPAT03,,,1,,
17628,"TapeTech 3"" Angle Head Blade Kit 502F3",,105.29,,"TapeTech 3"" Angle Head Blade Kit 502F3 Includes: (2) 3"" Blades, Carbide (2) Skids (12) 4-40 x 1/8 Set Screws 8-32 x 1/4 Set Screws 1/2 Dog SST",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/502f3.webp,,,,,,,,,,,0,,TapeTech,MPN:502F3,,,1,,
17612,"TapeTech 3"" Angle Head Repair Kit 501F3A",,39.49,,"TapeTech 3"" Angle Head Repair Kit 501F3A Includes: (1) Blade Tension Spring (1) Center Clip (1) Center Clip Assembly (1) Blade Tension SPRG (2) 8-32 x 1/4 Set S...",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/501f3a.webp,,,,,,,,,,,0,,TapeTech,MPN:501F3A,,,1,,
4918,"TapeTech 3"" Blade Clamp Assembly 654036",,84.39,,"TapeTech 3"" Blade Clamp Assembly 654036",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/654036.webp,,,,,,,,,,,0,,TapeTech,MPN:654036,,,1,,
70115,"TapeTech 3"" Combo Flusher CF30COMBO",,184.00,,"TapeTech 3"" Combo Flusher CF30COMBO Can be used as either a direct or indirect flusher.",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/cf30combo.webp,,,,,,,,,,,0,,TapeTech,MPN:CF30COMBO,,,1,,
17629,"TapeTech 3"" EasyRoll Angle Head Blade Kit 502F4",,97.79,,"TapeTech 3"" EasyRoll Angle Head Blade Kit 502F4 Includes: (2) 8-32 x 1/4 Set Screw 1/2 Dog SST (2) Stainless Skid Blades (2) Carbide Blades (12) 4-40 x 1/8-inch...",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/502f4.webp,,,,,,,,,,,0,,TapeTech,MPN:502F4,,,1,,
17613,"TapeTech 3"" EasyRoll Angle Head Repair Kit 501F4A",,40.79,,"TapeTech 3"" EasyRoll Angle Head Kit 501F4A Includes: (1) Blade Tension SPRG (1) Center Clip Short (1) Blade Tension SPRG (1) Center Clip Assembly (4) ""O"" Rings...",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/501f4a.webp,,,,,,,,,,,0,,TapeTech,MPN:501F4A,,,1,,
12653,"TapeTech 3"" Nail Spotter w/ Extendable Handle TT68EXT",,468.00,,"TapeTech Taping Tools by Ames Taping Tools' EasyClean® 3"" Nail Spotter features an updated gasket system (similar to a flat box) and a quick release latch.",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/ns03-w-ext-hdl.webp,,,,,,,,,,,0,,TapeTech,MPN:NS03 w/Ext Hdl,,,1,,
15037,"TapeTech 3"" Premium Stainless Steel Joint Knife",,9.99,,"TapeTech 3"" Premium Stainless Steel Joint Knife TapeTech Premium Taping and Jointing Knives feature the optimal combination of design, materials experience and...",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/jk03sstt.webp,,,,,,,,,,,0,,TapeTech,MPN:JK03SSTT,,,1,,
18341,"TapeTech 3"" x 1"" x 2"" Angled Foam Groover 3-pack",,32.99,,TapeTech PosiFit™ Foam Grooving Blades make quick and accurate work of creating functional or aesthetic grooves in EPS and XPS foam.,TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/eanggroove08-3.webp,,,,,,,,,,,0,,TapeTech,MPN:EANGGROOVE08-3,,,1,,
18378,"TapeTech 3"" x 1"" x 2"" Angled Nylon Insert",,23.00,,TapeTech Nylon Inserts are designed to work in conjunction with TapeTech aesthetic grooving blades to quickly and accurately set mesh and basecoat into aestheti...,TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/eangi08.webp,,,,,,,,,,,0,,TapeTech,MPN:EANGI08,,,1,,
18325,"TapeTech 3"" x 1.5"" Square Foam Groover 3-pack",,32.99,,TapeTech PosiFit™ Foam Grooving Blades make quick and accurate work of creating functional or aesthetic grooves in EPS and XPS foam.,TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/esqgroove12-3.webp,,,,,,,,,,,0,,TapeTech,MPN:ESQGROOVE12-3,,,1,,
18362,"TapeTech 3"" x 1.5"" Square Nylon Insert",,22.00,,TapeTech Nylon Inserts are designed to work in conjunction with TapeTech aesthetic grooving blades to quickly and accurately set mesh and basecoat into aestheti...,TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/esqi12.webp,,,,,,,,,,,0,,TapeTech,MPN:ESQI12,,,1,,
18398,TapeTech 3-Day Pro Skill Training Registration,,599.00,,TapeTech 3-Day Pro Skill Training Registration Check the TapeTech Training Center page for upcoming training dates.,TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/tttraining-proskill.webp,,,,,,,,,,,0,,TapeTech,MPN:TTTRAINING-PROSKILL,,,1,,
14849,"TapeTech 3.5"" Angle Head Blade Kit 502F4X",,102.99,,"TapeTech 3.5"" Angle Head Blade Kit 502F4X",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/502f4x.webp,,,,,,,,,,,0,,TapeTech,MPN:502F4X,,,1,,
14850,"TapeTech 3.5"" Angle Head Repair Kit 501F4AX",,81.99,,"TapeTech 3.5"" Angle Head Repair Kit 501F4AX",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/501f4ax.webp,,,,,,,,,,,0,,TapeTech,MPN:501F4AX,,,1,,
15052,"TapeTech 3.5"" Carbon Steel Pointing Knife",,8.99,,"TapeTech 3.5"" Carbon Steel Pointing Knife TapeTech Premium Taping and Jointing Knives feature the optimal combination of design, materials experience and testin...",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/pk35cstt.webp,,,,,,,,,,,0,,TapeTech,MPN:PK35CSTT,,,1,,
70116,"TapeTech 3.5"" Combo Flusher CF35COMBO",,189.00,,"TapeTech 3.5"" Combo Flusher CF35COMBO Can be used as either a direct or indirect flusher.",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/cf35combo.webp,,,,,,,,,,,0,,TapeTech,MPN:CF35COMBO,,,1,,
18257,"TapeTech 3/4"" (20mm) Groover Blade",,10.00,,"TapeTech PosiFit™ EGB34 grooving blade quickly and cleanly cuts 3/4"" (20mm) grooves for pipes and conduit.",TapeTech,,,,,,,,,,,,,0,,TapeTech,MPN:EGB34,,,1,,
18242,"TapeTech 3/4"" Leaf & Square Ornamental Tool",,9.99,,TapeTech Ornamental Tools are the ideal instrument to create ornate details in decorative finishes.,TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/vornleaf34.webp,,,,,,,,,,,0,,TapeTech,MPN:VORNLEAF34,,,1,,
18246,"TapeTech 3/4"" Trowel & Square Ornamental Tool",,9.99,,TapeTech Ornamental Tools are the ideal instrument to create ornate details in decorative finishes.,TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/vornsq34.webp,,,,,,,,,,,0,,TapeTech,MPN:VORNSQ34,,,1,,
18348,"TapeTech 3/4"" U-Shaped Pipe Foam Groover 3-pack",,29.99,,TapeTech PosiFit™ Foam Grooving Blades make quick and accurate work of creating functional or aesthetic grooves in EPS and XPS foam.,TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/eugroove01-3.webp,,,,,,,,,,,0,,TapeTech,MPN:EUGROOVE01-3,,,1,,
18239,"TapeTech 3/8"" Leaf & Square Ornamental Tool",,9.99,,"TapeTech 3/8"" Leaf & Square Ornamental Tool VORNLEAF38 The TapeTech 3/8"" Leaf & Square Ornamental Tool is the ideal instrument for professionals looking to crea...",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/vornleaf38.webp,,,,,,,,,,,0,,TapeTech,MPN:VORNLEAF38,,,1,,
18243,"TapeTech 3/8"" Trowel & Square Ornamental Tool",,9.99,,TapeTech Ornamental Tools are the ideal instrument to create ornate details in decorative finishes.,TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/vornsq38.webp,,,,,,,,,,,0,,TapeTech,MPN:VORNSQ38,,,1,,
72054,"TapeTech 32"" Finishing Knife and 12"" Compound Roller Set w/ Support Handle/Adapter",,254.99,,"TapeTech 32"" Finishing Knife and 12"" Compound Roller Set w/ Support Handle/Adapter Key Features: Introducing an improved range of premium finishing knives for s...",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/72054.webp,,,,,,,,,,,0,,TapeTech,,,,1,,
16556,"TapeTech 32"" PFK Replacement Blade 2/pk",,71.99,,"TapeTech 32"" Replacement Blade PFB32 2pk Get more out of every TapeTech Premium Finishing Knife by swapping your old blade with a new one and keep an extra spar...",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/pfb32.webp,,,,,,,,,,,0,,TapeTech,MPN:PFB32,,,1,,
72060,"TapeTech 32"" Premium Finishing Knife and 9"" Compound Roller kit w/ Support Handle/Adapter",,251.99,,"TapeTech 32"" Premium Finishing Knife and 9"" Compound Roller Kit w/ Support Handle/Adapter Key Features: Introducing an improved range of premium finishing knive...",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/72060.webp,,,,,,,,,,,0,,TapeTech,,,,1,,
72061,"TapeTech 32"" Premium Finishing Knife w/ Support Handle/Adapter",,221.99,,"TapeTech 32"" Premium Finishing Knife w/ Support Handle/Adapter Key Features: Introducing an improved range of premium finishing knives for smoothing joint compo...",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/72061.webp,,,,,,,,,,,0,,TapeTech,,,,1,,
12404,"TapeTech 34"" Continuous Flow Flat Box Handle CFS8034TT",,667.00,,"TapeTech 34"" Continuous Flow Flat Box Handle CFS8034TT The Bazooka Continuous Flow Finishing Box Handle features a new, ergonomic tear-drop shape that is easier...",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/cfs8034tt.webp,,,,,,,,,,,0,,TapeTech,MPN:CFS8034TT,,,1,,
18310,TapeTech 36V Hot Wire Cutting Bow,,266.00,,TapeTech EHWBOW36V is a professional cordless Hot Wire Bow Cutter that quickly and easily cuts EPS or XPS foam.,TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/ehwbow36v.webp,,,,,,,,,,,0,,TapeTech,MPN:EHWBOW36V,,,1,,
18297,TapeTech 36V Hot Wire Foam Cutter,,681.00,,The TapeTech EHWJS18X2 Cordless Portable Jobsite Hot Wire is the industry's most portable and versatile hot wire machine.,TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/ehwjs18x2.webp,,,,,,,,,,,0,,TapeTech,MPN:EHWJS18X2,,,1,,
18435,TapeTech 4 Piece Leaf & Square Ornamental Tool Set,,34.99,,"Set consists of one each Leaf and Square Ornamental tools in sizes 3/8"", 1/2"", 5/8"" and 3/4"".",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/vornleafset04.webp,,,,,,,,,,,0,,TapeTech,MPN:VORNLEAFSET04,,,1,,
18452,"TapeTech 4"" (100mm) Rounded Corner Plaster Spatula",,11.99,,"TapeTech 4"" (100mm) Rounded Corner Plaster Spatula VSPAT04 TapeTech Rounded Corner Plaster Spatulas are ideal for mixing materials and tints, placing the materi...",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/vspat04.webp,,,,,,,,,,,0,,TapeTech,MPN:VSPAT04,,,1,,
70117,"TapeTech 4"" Combo Flusher CF40COMBO",,194.00,,"TapeTech 4"" Combo Flusher CF40COMBO Can be used as either a direct or indirect flusher.",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/cf40combo.webp,,,,,,,,,,,0,,TapeTech,MPN:CF40COMBO,,,1,,
18460,"TapeTech 4"" Compound Roller Frame",,9.99,,"TapeTech 4"" Compound Roller Frame CCAGE04 TapeTech drywall joint compound rollers are ideal for applying large amounts of drywall compound on walls and ceilings...",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/ccage04.webp,,,,,,,,,,,0,,TapeTech,MPN:CCAGE04,,,1,,
15045,"TapeTech 4"" Premium Carbon Steel Joint Knife",,10.99,,"TapeTech 4"" Premium Carbon Steel Joint Knife TapeTech Premium Taping and Jointing Knives feature the optimal combination of design, materials experience and tes...",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/jk04cstt.webp,,,,,,,,,,,0,,TapeTech,MPN:JK04CSTT,,,1,,
18456,"TapeTech 4"" Premium Compound Roller",,13.99,,"TapeTech 4"" Premium Compound Roller CROLL04 TapeTech drywall joint compound rollers are ideal for applying large amounts of drywall compound on walls and ceilin...",TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/TapeTech/Products/croll04.webp,,,,,,,,,,,0,,TapeTech,MPN:CROLL04,,,1,,
