Brands,SKU,MPN,Name,Type,Description,Short description,Regular price,Sale price,Images,Categories,Tags,Position,Published,Is featured?,Visibility in catalog,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Shipping class,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global
Columbia Taping Tools,FA-306,,"Columbia 5/16-18 x 1 1/4"" Hex Bolt (FA-306)",simple,"<h2>Reliable Fastening for Professional Applications</h2><p>Ensure the structural integrity of your equipment with the Columbia Taping Tools 5/16-18 x 1 1/4"" Hex Bolt. Engineered for durability and precise fitment, this high-quality fastener provides the reliable clamping force required for demanding construction and maintenance environments. Whether you are performing routine repairs or assembling specialized machinery, this bolt delivers the consistent performance professionals demand.</p><h2>Precision Engineering</h2><p>Designed to meet rigorous industry standards, this hex bolt features a standard 5/16-18 thread pitch, ensuring compatibility with a wide range of tapped holes and nuts. The 1 1/4-inch length offers optimal reach for secure fastening, while the hexagonal head design allows for easy installation and removal using standard wrenches or socket sets. Built to withstand the rigors of daily use, this component is an essential addition to any professional toolkit.</p><h2>Key Features</h2><ul><li><strong>Standard Threading:</strong> Features a 5/16-18 thread count for universal compatibility with standard hardware.</li><li><strong>Optimal Length:</strong> The 1 1/4-inch shaft provides versatile reach for various assembly and repair tasks.</li><li><strong>Durable Construction:</strong> Manufactured to high standards to ensure long-lasting hold and resistance to mechanical stress.</li><li><strong>Easy Installation:</strong> Hexagonal head design facilitates quick and efficient tightening with standard hand tools.</li><li><strong>Professional Grade:</strong> Specifically sourced by Columbia Taping Tools to maintain the high performance of your professional equipment.</li></ul><h2>Technical Specifications</h2><p>| Specification | Detail | | :--- | :--- | | SKU | FA-306 | | Brand | Columbia Taping Tools | | Thread Size | 5/16-18 | | Length | 1 1/4"" | | Head Style | Hexagonal |</p>","5/16-18 x 1 1/4"" Hex Bolt - FA306",,,https://cdn11.bigcommerce.com/s-dbb3r9a7se/stencil/382d9e80-277d-013e-e48e-4a4f5670f649/e/04e821c0-e5dd-013e-f544-2ec1a3f21564/img/ProductDefault.svg,Drywall Finishing Tools > Columbia Taping Tools > Parts & Accessories,,39,1,0,visible,,,taxable,,1,,,,,,,,,1,,,,,,,,,,,Brand,Columbia Taping Tools,1,1
Columbia Taping Tools,807224-A,,Columbia Hex Nut (807224-A),simple,"<h2>Precision Engineered Fastening Solution</h2><p>Ensure the structural integrity of your drywall finishing equipment with the Columbia Taping Tools 6-32 Hex Nut. Designed to meet the rigorous demands of professional-grade taping tools, this component provides a secure, vibration-resistant fit that keeps your machinery operating at peak performance. Whether you are performing routine maintenance or executing a critical repair, this high-quality fastener delivers the reliability required for consistent, professional results on the job site.</p><h2>Built for Reliability</h2><p>Engineered for durability and precise compatibility, this hex nut is an essential replacement part for maintaining the longevity of your Columbia Taping Tools inventory. Its standardized threading ensures a seamless installation process, allowing for quick adjustments and secure locking. Trust in the build quality of genuine Columbia components to prevent equipment downtime and maintain the precision your craft demands.</p><h2>Key Features</h2><ul><li><strong>Precision Threading:</strong> Engineered to exact 6-32 specifications for a perfect, secure fit on compatible Columbia Taping Tools hardware.</li><li><strong>Durable Construction:</strong> Manufactured to withstand the high-frequency vibrations and mechanical stress typical of professional drywall finishing environments.</li><li><strong>Genuine OEM Quality:</strong> An authentic replacement part designed to maintain the original performance standards of your equipment.</li><li><strong>Easy Installation:</strong> Designed for quick, hassle-free replacement, minimizing downtime during critical projects.</li><li><strong>Versatile Application:</strong> Ideal for a wide range of maintenance tasks and hardware repairs within the Columbia Taping Tools ecosystem.</li></ul><h2>Technical Specifications</h2><p>| Specification | Detail | | :--- | :--- | | SKU | 807224-A | | Brand | Columbia Taping Tools | | Part Number | FA232 | | Thread Size | 6-32 | | Component Type | Hex Nut |</p>",6-32 Hex Nut - FA232,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/807224-a.webp,Drywall Finishing Tools > Columbia Taping Tools > Parts & Accessories,,40,1,0,visible,,,taxable,,1,,,,,,,,,1,,,,,,,,,,,Brand,Columbia Taping Tools,1,1
Columbia Taping Tools,808991,,Columbia 6-32 X 1/2" Bind Head Screw (808991),simple,"<h2>Precision Fastening for Professional Drywall Tools</h2><p>Ensure your Columbia Taping Tools equipment remains in peak operating condition with this high-quality 6-32 x 1/2-inch binding head screw. Engineered for durability and a secure fit, this essential hardware component is designed to withstand the rigorous demands of professional drywall finishing, providing reliable performance when you need it most.</p><h2>Reliable Maintenance Hardware</h2><p>Whether you are performing routine maintenance or replacing worn components, using genuine manufacturer-specified hardware is critical to maintaining the integrity of your tools. This binding head screw offers the exact threading and head profile required to keep your Columbia equipment functioning smoothly, preventing downtime on the job site.</p><h2>Key Features</h2><ul><li><strong>Precision Engineering:</strong> Manufactured to exact 6-32 thread specifications for a perfect, secure fit.</li><li><strong>Durable Construction:</strong> Built to resist the wear and tear associated with heavy-duty drywall tool usage.</li><li><strong>Standardized Compatibility:</strong> Designed specifically for seamless integration with Columbia Taping Tools systems.</li><li><strong>Optimal Length:</strong> The 1/2-inch length provides the ideal reach for secure fastening without interference.</li><li><strong>Professional Grade:</strong> A must-have component for any professional contractor's spare parts inventory.</li></ul><h2>Technical Specifications</h2><p>| Specification | Detail | | :--- | :--- | | SKU | 808991 | | Brand | Columbia Taping Tools | | Part Number | FA244 | | Thread Size | 6-32 | | Length | 1/2 inch | | Head Type | Binding Head |</p>",6-32 X 1/2" Bind Head Screw (808991),,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/808991.webp,Drywall Finishing Tools > Columbia Taping Tools > Parts & Accessories,,41,1,0,visible,,,taxable,,1,,,,,,,,,1,,,,,,,,,,,Brand,Columbia Taping Tools,1,1
Columbia Taping Tools,59091-A2,,Columbia 6-32 X 1/2" Fill. Head Screw (59091-A2),simple,"<h2>Precision Fastening for Professional Drywall Tools</h2><p>Ensure your Columbia Taping Tools equipment remains in peak operating condition with this high-quality 6-32 x 1/2-inch fillister head screw. Engineered for durability and a secure fit, this component is essential for maintaining the structural integrity of your professional-grade drywall finishing tools. Whether you are performing routine maintenance or replacing worn hardware, this precision-machined screw provides the reliability required for demanding job site environments.</p><h2>Reliable Performance and Compatibility</h2><p>Designed to meet the rigorous standards of professional contractors, this fastener ensures consistent torque and a flush, secure seating. Its fillister head design offers a larger bearing surface, making it ideal for applications where vibration resistance and a clean finish are paramount. Keep your tools performing at their best by utilizing genuine replacement parts designed specifically for your Columbia equipment.</p><h2>Key Features</h2><ul><li><strong>Precision Engineering:</strong> Manufactured to exact 6-32 thread specifications for a perfect, secure fit.</li><li><strong>Durable Construction:</strong> Built to withstand the daily wear and tear of professional drywall finishing.</li><li><strong>Optimal Design:</strong> The fillister head profile provides superior grip and a professional, low-profile finish.</li><li><strong>Genuine Replacement:</strong> Designed specifically for compatibility with Columbia Taping Tools systems.</li><li><strong>Versatile Application:</strong> Ideal for various assembly and repair tasks within your taping tool arsenal.</li></ul><h2>Technical Specifications</h2><p>| Specification | Detail | | :--- | :--- | | SKU | 59091-A2 | | Brand | Columbia Taping Tools | | Thread Size | 6-32 | | Length | 1/2 inch | | Head Type | Fillister | | Alternate Part Number | FA245 |</p>",6-32 X 1/2" Fill. Head Screw (59091-A2),,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/59091-a2.webp,Drywall Finishing Tools > Columbia Taping Tools > Parts & Accessories,,42,1,0,visible,,,taxable,,1,,,,,,,,,1,,,,,,,,,,,Brand,Columbia Taping Tools,1,1
Columbia Taping Tools,219081-A,,"Columbia 6-32 X 3/16"" Flat Slot (219081-A)",simple,"<h2>Precision Fastening for Professional Finishing</h2><p>Ensure your drywall tools remain in peak operating condition with these high-grade replacement fasteners. Engineered specifically for compatibility with Columbia Taping Tools equipment, these 6-32 x 3/16"" flat slot screws provide a secure, flush-mount fit essential for maintaining the structural integrity and smooth performance of your taping and finishing gear.</p><h2>Reliable Performance on the Job Site</h2><p>When you are in the middle of a high-stakes project, equipment downtime is not an option. These precision-machined fasteners are built to withstand the rigors of daily professional use, offering consistent thread engagement and reliable torque resistance. Whether you are performing routine maintenance or replacing worn hardware, these components ensure your tools function exactly as the manufacturer intended.</p><h2>Key Features</h2><ul><li><strong>OEM Compatibility:</strong> Designed specifically for seamless integration with Columbia Taping Tools systems.</li><li><strong>Flush-Mount Design:</strong> Flat slot head profile ensures a snag-free, level surface once installed.</li><li><strong>Durable Construction:</strong> Manufactured to meet strict industrial standards for strength and longevity.</li><li><strong>Standardized Threading:</strong> Features a 6-32 thread count for universal compatibility with corresponding tapped holes.</li><li><strong>Essential Maintenance Part:</strong> An ideal spare to keep in your toolbox to prevent project delays.</li></ul><h2>Technical Specifications</h2><p>| Specification | Detail | | :--- | :--- | | SKU | 219081-A | | Manufacturer Part Number | FA226 | | Brand | Columbia Taping Tools | | Thread Size | 6-32 | | Length | 3/16"" | | Head Type | Flat Slot |</p>","6-32 X 3/16"" Flat Slot (219081-A)",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/219081-a.webp,Drywall Finishing Tools > Columbia Taping Tools > Parts & Accessories,,43,1,0,visible,,,taxable,,1,,,,,,,,,1,,,,,,,,,,,Brand,Columbia Taping Tools,1,1
Columbia Taping Tools,FA247,,Columbia 6-32 X 5/8" Hex Bolt (FA247),simple,"<h2>Precision Fastening for Professional Drywall Tools</h2><p>Ensure your equipment remains in peak operating condition with the Columbia Taping Tools 6-32 x 5/8"" Hex Bolt. Engineered for reliability and a precise fit, this essential hardware component is designed to meet the rigorous demands of professional drywall finishing. Whether you are performing routine maintenance or replacing worn components, this bolt provides the secure connection necessary to keep your tools performing at their best.</p><h2>Built for Durability</h2><p>Columbia Taping Tools are synonymous with quality in the drywall industry, and their hardware is no exception. This hex bolt is manufactured to exact tolerances, ensuring seamless compatibility with your existing Columbia equipment. Its robust construction resists the wear and tear of daily job site use, providing a dependable solution for keeping your taping tools assembled and functional.</p><h2>Key Features</h2><ul><li><strong>Exact Compatibility:</strong> Specifically engineered for use with Columbia Taping Tools, ensuring a perfect fit every time.</li><li><strong>Standardized Threading:</strong> Features a 6-32 thread size, making it a versatile component for various assembly needs.</li><li><strong>Optimal Length:</strong> The 5/8-inch length provides the ideal reach for secure fastening without excess protrusion.</li><li><strong>Professional Grade:</strong> Constructed to withstand the high-frequency use typical of professional drywall finishing environments.</li><li><strong>Easy Installation:</strong> Designed for quick and efficient replacement, minimizing downtime on the job.</li></ul><h2>Technical Specifications</h2><p>| Specification | Detail | | :--- | :--- | | SKU | FA247 | | Brand | Columbia Taping Tools | | Thread Size | 6-32 | | Length | 5/8 inch | | Head Type | Hex | | Product Type | Replacement Bolt |</p>",6-32 X 5/8" Hex Bolt (FA247),,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/fa247.webp,Drywall Finishing Tools > Columbia Taping Tools > Parts & Accessories,,44,1,0,visible,,,taxable,,1,,,,,,,,,1,,,,,,,,,,,Brand,Columbia Taping Tools,1,1
Columbia Taping Tools,809171,,"Columbia 8-32 X 3/16"" Pan Slot (809171)",simple,"<h2>Precision Fastening for Professional Drywall Tools</h2><p>Ensure your Columbia Taping Tools equipment remains in peak operating condition with these high-quality 8-32 x 3/16"" pan slot machine screws. Engineered for durability and a secure fit, these fasteners are essential for maintaining the structural integrity of your professional-grade taping and finishing tools. Whether you are performing routine maintenance or replacing worn hardware, these screws provide the exact specifications required for seamless compatibility.</p><h2>Reliable Performance on the Job Site</h2><p>Designed to withstand the rigorous demands of daily construction environments, these fasteners offer consistent performance and reliable torque retention. The pan head design provides a clean, professional finish while ensuring optimal surface contact for a secure hold. Keep your tools performing at their best by utilizing genuine replacement parts designed specifically for your equipment.</p><h2>Key Features</h2><ul><li><strong>Precision Engineering:</strong> Manufactured to exact 8-32 thread standards for a perfect fit in compatible Columbia Taping Tools.</li><li><strong>Durable Construction:</strong> Built to resist the wear and tear of high-frequency use in professional drywall applications.</li><li><strong>Standardized Design:</strong> The 3/16"" length and pan slot head ensure ease of installation and removal with standard hand tools.</li><li><strong>Essential Maintenance:</strong> An ideal replacement component to keep your taping tools functioning reliably during critical projects.</li></ul><h2>Technical Specifications</h2><p>| Specification | Detail | | :--- | :--- | | SKU | 809171 | | Brand | Columbia Taping Tools | | Part Number | FA256 | | Thread Size | 8-32 | | Length | 3/16"" | | Head Style | Pan Slot |</p>","8-32 X 3/16"" Pan Slot (809171)",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/809171.webp,Drywall Finishing Tools > Columbia Taping Tools > Parts & Accessories,,45,1,0,visible,,,taxable,,1,,,,,,,,,1,,,,,,,,,,,Brand,Columbia Taping Tools,1,1
Columbia Taping Tools,402006-A,,Columbia AH18 - Angle Head Socket Wear Cup (402006-A),simple,"<h2>Precision Performance for Your Angle Head</h2><p>Maintain the peak operational efficiency of your Columbia Taping Tools equipment with the AH18 Angle Head Socket Wear Cup. Engineered specifically to withstand the rigorous demands of professional drywall finishing, this essential component serves as a critical interface, ensuring smooth, consistent performance during corner finishing applications. By replacing worn components with genuine Columbia parts, you protect your investment and ensure your tools continue to deliver the flawless, professional-grade results your clients expect.</p><h2>Built for the Job Site</h2><p>Designed with the professional finisher in mind, this wear cup is crafted to endure the abrasive nature of joint compound and the daily wear of high-volume taping projects. Its precise construction ensures a secure fit, minimizing play and maximizing control when navigating inside corners. Whether you are performing routine maintenance or restoring a well-used tool to factory-standard performance, this wear cup is the reliable choice for maintaining the longevity of your angle head assembly.</p><h2>Key Features</h2><ul><li><strong>Genuine OEM Quality:</strong> Manufactured by Columbia Taping Tools to ensure exact compatibility and seamless integration with your existing angle head system.</li><li><strong>Durable Construction:</strong> Built from high-grade materials selected for their resistance to wear and tear in demanding construction environments.</li><li><strong>Optimized Fit:</strong> Engineered for precise tolerances, providing the stability required for consistent, high-quality corner finishing.</li><li><strong>Maintenance Essential:</strong> A critical replacement part that helps prevent tool degradation and maintains optimal operational fluidity.</li><li><strong>Professional Reliability:</strong> Trusted by drywall contractors to keep essential finishing tools performing at their best throughout the workday.</li></ul><h2>Technical Specifications</h2><p>| Specification | Detail | | :--- | :--- | | SKU | 402006-A | | Product Name | AH18 - Angle Head Socket Wear Cup | | Brand | Columbia Taping Tools | | Component Type | Replacement Wear Cup |</p>",AH18 - Angle Head Socket Wear Cup,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/402006-a.webp,Drywall Finishing Tools > Columbia Taping Tools > Parts & Accessories,,46,1,0,visible,,,taxable,,1,,,,,,,,,1,,,,,,,,,,,Brand,Columbia Taping Tools,1,1
Columbia Taping Tools,409010-A,,Columbia AH1B - Return Spring Angle Head (409010-A),simple,"<h2>Precision Performance for Professional Finishing</h2><p>Elevate your drywall finishing workflow with the Columbia Taping Tools AH1B Return Spring Angle Head. Engineered for professionals who demand consistency and speed, this component is designed to integrate seamlessly into your existing angle head setup, providing the reliable tension required for smooth, uniform corner finishing. Whether you are glazing or finishing internal angles, this tool ensures a professional-grade result with every pass.</p><h2>Built for the Job Site</h2><p>Constructed with the durability expected from the Columbia Taping Tools lineup, the AH1B is built to withstand the rigors of daily use in demanding environments. The integrated return spring mechanism is calibrated to provide optimal pressure, reducing operator fatigue and ensuring that your compound application remains consistent across every joint. This is an essential replacement or upgrade part for contractors looking to maintain peak efficiency and tool longevity.</p><h2>Key Features</h2><ul><li><strong>Optimized Tension:</strong> Features a high-quality return spring designed for consistent, reliable pressure during corner finishing.</li><li><strong>Professional Grade:</strong> Manufactured by Columbia Taping Tools to meet the exacting standards of drywall professionals.</li><li><strong>Seamless Integration:</strong> Designed for quick and easy installation into compatible angle head systems.</li><li><strong>Enhanced Durability:</strong> Built from robust materials to resist wear and tear in high-volume work environments.</li><li><strong>Efficiency Focused:</strong> Helps achieve a superior finish in less time, minimizing the need for manual touch-ups.</li></ul><h2>Technical Specifications</h2><p>| Specification | Detail | | :--- | :--- | | SKU | 409010-A | | Brand | Columbia Taping Tools | | Product Name | AH1B - Return Spring Angle Head | | Category | Drywall Finishing Tools |</p>",AH1B - Return Spring Angle Head,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/409010-a.webp,Drywall Finishing Tools > Columbia Taping Tools > Parts & Accessories,,47,1,0,visible,,,taxable,,1,,,,,,,,,1,,,,,,,,,,,Brand,Columbia Taping Tools,1,1
Columbia Taping Tools,402019-A,,Columbia AH5 - Angle Head Frame Retainer Clip (402019-A),simple,"<h2>Secure Your Finishing Performance</h2><p>Ensure your drywall finishing tools remain locked in position with the Columbia Taping Tools AH5 Angle Head Frame Retainer Clip. Engineered for professionals who demand consistency and reliability on the job site, this essential component provides the structural integrity needed to keep your angle heads securely attached to your handles during intensive taping and finishing applications.</p><h2>Precision Engineering for Drywall Pros</h2><p>Designed to withstand the rigors of daily use, this retainer clip is a vital replacement part that maintains the operational efficiency of your Columbia Taping Tools equipment. By preventing accidental detachment, it allows for smoother, more controlled strokes, ensuring a flawless finish on every corner. Its robust construction guarantees a precise fit, minimizing downtime and keeping your workflow moving efficiently.</p><h2>Key Features</h2><ul><li><strong>Reliable Retention:</strong> Keeps angle heads firmly seated on the handle for uninterrupted performance.</li><li><strong>Professional Grade:</strong> Manufactured to the exacting standards of Columbia Taping Tools for maximum durability.</li><li><strong>Seamless Compatibility:</strong> Specifically engineered for the AH5 system to ensure a perfect, secure connection.</li><li><strong>Easy Installation:</strong> Designed for quick field replacement, allowing you to get back to work with minimal delay.</li><li><strong>Durable Build:</strong> Constructed from high-quality materials to resist wear and tear in demanding construction environments.</li></ul><h2>Technical Specifications</h2><p>| Specification | Detail | | :--- | :--- | | SKU | 402019-A | | Product Name | AH5 - Angle Head Frame Retainer Clip | | Brand | Columbia Taping Tools | | Component Type | Retainer Clip |</p>",AH5 - Angle Head Frame Retainer Clip,,,https://cdn11.bigcommerce.com/s-dbb3r9a7se/stencil/382d9e80-277d-013e-e48e-4a4f5670f649/e/04e821c0-e5dd-013e-f544-2ec1a3f21564/img/ProductDefault.svg,Drywall Finishing Tools > Columbia Taping Tools > Parts & Accessories,,48,1,0,visible,,,taxable,,1,,,,,,,,,1,,,,,,,,,,,Brand,Columbia Taping Tools,1,1
