Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 used for variations,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 used for variations,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 used for variations,Attribute 3 global,Meta: _mpn
simple,XH-AD,,Asgard Extendable Support Handle (XH-AD),1,0,visible,"Asgard Extendable Support Handle (XH-AD) offers a versatile, telescopic reach from 43 to 77 inches. Featuring a secure D-shaped anti-rotation fitting and an ergonomic 1.25-inch grip, this lightweight aluminum handle is compatible with a wide range of drywall finishing tools.","<p><strong>Asgard Extendable Support Handle (XH-AD)</strong> provides a versatile, contractor-grade solution for managing various drywall finishing tools. This telescopic handle is engineered to streamline workflows by allowing seamless transitions between corner rollers, angle boxes, nail spotters, and angle heads without the need for multiple handle systems. Its lightweight aluminum build ensures durability while reducing operator fatigue during extended use on ceilings and walls.</p><p>The handle features a specialized D-shaped fitting that locks securely into compatible tools, effectively eliminating rotation for precise, consistent results. With an ergonomic 1.25-inch diameter profile, it offers a comfortable grip that enhances control and minimizes hand strain. This tool is backed by a 5-year limited warranty and is fully supported by the TapeTech service network.</p><p><strong>Features:</strong></p><ul><li><strong>Telescopic Reach:</strong> Adjusts smoothly from 43 to 77 inches to accommodate varying ceiling heights and wall angles.</li><li><strong>Anti-Rotation Interface:</strong> Integrated D-shaped fitting ensures a rigid, non-slip connection with finishing tools.</li><li><strong>Ergonomic Profile:</strong> Optimized 1.25-inch diameter grip reduces wrist and hand fatigue during repetitive tasks.</li><li><strong>Lightweight Construction:</strong> High-strength aluminum frame provides a balance of maneuverability and long-term durability.</li></ul><p><strong>Specifications:</strong></p><table><thead><tr><th>Specification</th><th>Detail</th></tr></thead><tbody><tr><td>Brand</td><td>Asgard</td></tr><tr><td>SKU</td><td>XH-AD</td></tr><tr><td>Material</td><td>Aluminum</td></tr><tr><td>Adjustable Length</td><td>43"" - 77""</td></tr><tr><td>Grip Diameter</td><td>1.25""</td></tr><tr><td>Weight</td><td>2.15 lbs</td></tr><tr><td>Warranty</td><td>5-Year Limited (TapeTech)</td></tr></tbody></table>",,,taxable,,1,,,0,0,3.3,,,,1,,,224.00,Drywall Finishing Tools > Asgard > Automatic Taping Tools,"Asgard, Automatic Taping Tools, XH-AD, corner roller handle, extendable handle, nail spotter handle, semi automatic",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/asgard-ag15ext-asgard-corner-roller-with-extendable-handle-CR01-AD-XH-AD-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/asgard-ag35ext-asgard-angle-box-with-extendable-handle-CA08-AD-XH-AD-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/asgard-ag88-asgard-finishing-box-handle-extendable-FBHE-AD-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/asgard-brakeless-box-handle-extendable-BBHE-AD-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/asgard-extendable-support-handle-XH-AD-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/asgard-fiberglass-support-handle-FH-AD-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/tapetech-interchangeable-extendable-support-handle-XHTT-002.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/tapetech-interchangeable-extendable-support-handle-XHTT-003.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/tapetech-interchangeable-extendable-support-handle-XHTT-004.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/tapetech-interchangeable-extendable-support-handle-XHTT-01.webp,,,,,,,,,0,Asgard,,,,,,,,,,,,,,,,XH-AD
simple,FH-AD,,Asgard Fiberglass Handle (FH-AD),1,0,visible,"Asgard Fiberglass Handle (FH-AD) features a 43-inch length and a secure D-shaped fitting to prevent rotation, providing professional-grade stability and ergonomic control for drywall finishing tools.","<p><strong>Asgard Fiberglass Handle (FH-AD)</strong> provides a lightweight, high-strength solution for drywall finishing professionals requiring consistent control. This 43-inch support handle is engineered to minimize operator fatigue through an ergonomic 1.25-inch diameter shaft, ensuring comfort during extended periods of repetitive use.</p><p>The handle features a precision-machined D-shaped fitting that locks securely into compatible tools. This design eliminates unwanted rotation, providing the stability necessary for precise corner rolling, angle boxing, and nail spotting applications.</p><p><strong>Features:</strong></p><ul><li><strong>Anti-Rotation Design:</strong> The integrated D-shaped connector ensures a rigid, non-slip connection to prevent tool movement during operation.</li><li><strong>Ergonomic Profile:</strong> A 1.25-inch diameter shaft is optimized for a natural grip, reducing hand and wrist strain.</li><li><strong>Versatile Compatibility:</strong> Designed to interface with a wide range of finishing tools, including corner rollers, angle boxes, and nail spotters.</li><li><strong>Durable Construction:</strong> Manufactured from high-grade fiberglass to balance structural rigidity with a lightweight, 1.15 lb profile.</li></ul><p><strong>Specifications:</strong></p><table><thead><tr><th>Specification</th><th>Detail</th></tr></thead><tbody><tr><td>Brand</td><td>Asgard</td></tr><tr><td>SKU</td><td>FH-AD</td></tr><tr><td>Material</td><td>Fiberglass</td></tr><tr><td>Overall Length</td><td>43 inches</td></tr><tr><td>Handle Diameter</td><td>1.25 inches</td></tr><tr><td>Weight</td><td>1.15 lbs</td></tr><tr><td>Compatibility</td><td>Corner Rollers, Angle Boxes, Angle Heads, Nail Spotters</td></tr></tbody></table>",,,taxable,,1,,,0,0,3.3,,,,1,,,48.00,Drywall Finishing Tools > Asgard > Automatic Taping Tools,"Asgard, Automatic Taping Tools, FH-AD, corner roller handle, extendable handle, nail spotter handle, semi automatic",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/asgard-ag15-asgard-corner-roller-with-fixed-handle-CR01-AD-FH-AD-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/asgard-ag35-asgard-angle-box-with-fixed-handle-CA08-AD-FH-AD-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/asgard-fiberglass-support-handle-FH-AD-01.webp,,,,,,,,,0,Asgard,,,,,,,,,,,,,,,,FH-AD
variable,EZFB-AD,,Asgard Flat Box,1,0,visible,"Professional-grade Asgard Flat Box available in 7"", 10"", and 12"" sizes. Features precision mud control and universal handle compatibility.","<p>The Asgard Flat Box series provides precise, consistent joint compound application for base and finish coats on flat joints and corner beads. Available in 7"", 10"", and 12"" widths, these boxes are built from high-grade alloys to ensure longevity in demanding environments. Featuring an integrated dial mechanism for micro-adjustments to mud flow and thumb latches for rapid cleaning, Asgard Flat Boxes offer professional finishers a reliable, easy-to-maintain solution that is compatible with most standard handles.</p><ul><li><strong>Precision Metering:</strong> Integrated dial allows for fine-tuned control of compound output for consistent results.</li><li><strong>Rugged Durability:</strong> Manufactured from high-strength alloys to withstand daily professional use.</li><li><strong>Easy Maintenance:</strong> Quick-access thumb latches allow for fast opening and thorough cleaning.</li><li><strong>Universal Compatibility:</strong> Designed to fit all major brands of flat box handles.</li><li><strong>Available Sizes:</strong> 7"" (EZ07-AD), 10"" (EZ10-AD), and 12"" (EZ12-AD) widths.</li></ul>",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > Asgard > Automatic Taping Tools,"Asgard, Automatic Taping Tools, EZ07-AD, EZ10-AD, EZ12-AD, automatic taping tools, flat box, flatbox",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/asgard-10-12-flat-box-combo-AGFLATEXT-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/asgard-10-12-maxx-boxx-flat-box-combo-AGFLATMAXEXT-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/asgard-10-12-power-assist-flat-box-combo-AGFLATPAEXT-01.webp,,,,,,,,,0,Asgard,Size,"7"" | 10"" | 12""",1,1,1,,,,,,,,,,,"EZ07-AD, EZ10-AD, EZ12-AD"
variation,EZ07-AD,,Asgard Finishing Box,1,0,visible,,,,,taxable,,1,,,0,0,2.75,,,,1,,,330.00,Drywall Finishing Tools > Asgard > Automatic Taping Tools,"Asgard, Automatic Taping Tools, EZ07-AD, EZ10-AD, EZ12-AD, automatic taping tools, flat box, flatbox",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/asgard-ag20-asgard-finishing-box-EZ07-AD-01.webp,,,EZFB-AD,,,,,,1,Asgard,Size,"7""",,1,1,,,,,,,,,,,EZ07-AD
variation,EZ10-AD,,Asgard Finishing Box,1,0,visible,,,,,taxable,,1,,,0,0,3.3,,,,1,,,345.00,Drywall Finishing Tools > Asgard > Automatic Taping Tools,"Asgard, Automatic Taping Tools, EZ07-AD, EZ10-AD, EZ12-AD, automatic taping tools, flat box, flatbox",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/asgard-ag20-asgard-finishing-box-EZ07-AD-01.webp,,,EZFB-AD,,,,,,2,Asgard,Size,"10""",,1,1,,,,,,,,,,,EZ10-AD
variation,EZ12-AD,,Asgard Finishing Box,1,0,visible,,,,,taxable,,1,,,0,0,3.85,,,,1,,,361.00,Drywall Finishing Tools > Asgard > Automatic Taping Tools,"Asgard, Automatic Taping Tools, EZ07-AD, EZ10-AD, EZ12-AD, automatic taping tools, flat box, flatbox",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/asgard-ag20-asgard-finishing-box-EZ07-AD-01.webp,,,EZFB-AD,,,,,,3,Asgard,Size,"12""",,1,1,,,,,,,,,,,EZ12-AD
simple,GN01-AD,,Asgard Gooseneck (GN01-AD),1,0,visible,"The Asgard Gooseneck (GN01-AD) is a professional-grade stainless steel attachment designed for efficient, leak-free compound transfer from loading pumps to automatic tapers. Featuring a protective rubber-sleeved cradle, it ensures a secure fit and long-term durability for high-volume drywall...","<p><strong>Asgard Gooseneck (GN01-AD)</strong> serves as the critical link between your loading pump and automatic taper, facilitating a seamless transfer of joint compound. Engineered for the high-volume demands of professional drywall finishing, this component minimizes downtime by enabling rapid, mess-free tool filling on the job site.</p><p>Constructed from high-grade stainless steel, this gooseneck is built to withstand daily site wear while resisting corrosion. The integrated cradle features protective rubber sleeves, specifically designed to prevent surface damage to your automatic taper during the loading process. Precision-machined fittings ensure a secure, leak-free connection with standard industry loading pumps and traditional-style automatic tapers.</p><p><strong>Features:</strong></p><ul><li><strong>Durable Construction:</strong> Fabricated from high-quality stainless steel for long-term reliability in active job site environments.</li><li><strong>Taper Protection:</strong> Features rubber-coated cradle sleeves to safeguard your automatic taper from wear and surface damage during filling.</li><li><strong>Universal Compatibility:</strong> Designed to integrate seamlessly with traditional-style automatic tapers and most major brand loading pumps.</li><li><strong>Efficient Operation:</strong> Facilitates rapid, clean compound transfer, significantly reducing prep time between taping runs.</li><li><strong>Secure Seal:</strong> Precision-engineered fittings provide a tight, reliable connection to prevent compound leakage under pressure.</li></ul><p><strong>Specifications:</strong></p><table><thead><tr><th>Specification</th><th>Detail</th></tr></thead><tbody><tr><td>Brand</td><td>Asgard</td></tr><tr><td>SKU</td><td>GN01-AD</td></tr><tr><td>Material</td><td>Stainless Steel</td></tr><tr><td>Compatibility</td><td>Traditional-style automatic tapers and major brand loading pumps</td></tr><tr><td>UPC</td><td>873876004584</td></tr></tbody></table>",,,taxable,,1,,,0,0,1.75,,,,1,,,111.00,Drywall Finishing Tools > Asgard > Automatic Taping Tools,"Asgard, Automatic Taping Tools, GN01-AD, goose neck, gooseneck",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/asgard-ag85-asgard-gooseneck-GN01-AD-01.webp,,,,,,,,,0,Asgard,,,,,,,,,,,,,,,,GN01-AD
simple,CR01-AD,,Asgard Inside Corner Roller (CR01-AD),1,0,visible,"The Asgard Inside Corner Roller (CR01-AD) is a durable, stainless steel tool designed to quickly and accurately embed drywall tape into internal corners, removing air pockets and excess compound for a professional, crisp finish.","<p><strong>Asgard Inside Corner Roller (CR01-AD)</strong> is a professional-grade tool engineered to streamline drywall finishing by ensuring tape is firmly and accurately embedded into internal 90-degree corners. By applying consistent pressure, this roller effectively eliminates air pockets and excess joint compound from behind the tape, creating a uniform surface prepared for subsequent angle head or finishing passes.</p><p>Built for the demands of daily job-site use, this tool features high-quality stainless steel rollers that provide long-lasting durability and resistance to corrosion. The robust frame is designed for fluid movement, allowing for precise control and reduced physical strain during repetitive tasks. It is an essential component for contractors seeking crisp, professional corner finishes with maximum efficiency.</p><p><strong>Features:</strong></p><ul><li><strong>Precision Embedding:</strong> Ensures deep, uniform contact between tape and compound for a bubble-free finish.</li><li><strong>Durable Construction:</strong> Equipped with premium stainless steel rollers designed to withstand heavy use while maintaining consistent performance.</li><li><strong>Ergonomic Design:</strong> Optimized for fluid movement to minimize wrist fatigue and maximize productivity.</li><li><strong>Efficient Workflow:</strong> Quickly removes excess compound and air, reducing the need for manual touch-ups.</li></ul><p><strong>Specifications:</strong></p><table><thead><tr><th>Specification</th><th>Detail</th></tr></thead><tbody><tr><td>Brand</td><td>Asgard</td></tr><tr><td>SKU</td><td>CR01-AD</td></tr><tr><td>UPC</td><td>873876004591</td></tr><tr><td>Material</td><td>Stainless Steel</td></tr><tr><td>Application</td><td>Drywall Internal Corner Finishing</td></tr><tr><td>Country of Origin</td><td>United States</td></tr></tbody></table>",,,taxable,,1,,,0,0,2,,,,1,,,178.00,Drywall Finishing Tools > Asgard > Automatic Taping Tools,"Asgard, Automatic Taping Tools, CR01-AD, corner roller, inside corner roller",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/asgard-ag15-asgard-corner-roller-with-fixed-handle-CR01-AD-FH-AD-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/asgard-ag15a-asgard-inside-corner-roller-head-CR01-AD-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/asgard-ag15ext-asgard-corner-roller-with-extendable-handle-CR01-AD-XH-AD-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/columbia-inside-corner-roller-CR-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/tapetech-premium-inside-corner-compound-roller-with-frame-CROLL02-01.webp,,,,,,,,,0,Asgard,,,,,,,,,,,,,,,,CR01-AD
simple,LP01-AD,,Asgard Loading Pump (LP01-AD),1,0,visible,"Asgard Loading Pump (LP01-AD) offers professional-grade compound transfer with a durable, anodized design. Featuring an integrated O-ring seal for leak-free connections and a stable footplate, it is compatible with all major automatic taping tool brands and allows for quick, tool-free cleaning.","<p><strong>Asgard Loading Pump (LP01-AD)</strong> delivers reliable, high-volume compound transfer for professional drywall finishing. Engineered for daily job site demands, this manual pump streamlines the filling of automatic tapers, flat boxes, and corner applicators. Its robust, anodized construction ensures long-term durability, while the integrated O-ring seal eliminates the need for traditional paper gaskets, providing a secure, leak-free connection for filler adapters and goosenecks.</p><p><strong>Features:</strong></p><ul><li><strong>Universal Compatibility:</strong> Designed to integrate seamlessly with all major brands of automatic taping tools and finishing attachments.</li><li><strong>Integrated Sealing:</strong> Features an innovative O-ring design that ensures a tight, leak-free seal without the maintenance headaches of paper gaskets.</li><li><strong>Simplified Maintenance:</strong> The clamped pump tube allows for rapid, tool-free disassembly, facilitating thorough cleaning and extended service life.</li><li><strong>Enhanced Stability:</strong> Equipped with a reinforced, wide footplate to prevent tipping and maintain balance during high-pressure operation.</li><li><strong>Durable Construction:</strong> Built with industrial-grade materials and an anodized finish to withstand the rigors of professional use.</li></ul><p><strong>Specifications:</strong></p><table><thead><tr><th>Specification</th><th>Detail</th></tr></thead><tbody><tr><td>SKU</td><td>LP01-AD</td></tr><tr><td>Brand</td><td>Asgard</td></tr><tr><td>UPC</td><td>0873876004560</td></tr><tr><td>Compatibility</td><td>All major automatic taping tools</td></tr><tr><td>Primary Material</td><td>Industrial-grade metal and composite</td></tr><tr><td>Color Scheme</td><td>Black and Blue</td></tr><tr><td>Includes</td><td>Loading pump unit, coarse filter screen, fine filter screen, extra valve disc</td></tr></tbody></table>",,,taxable,,1,,,0,0,9.6,,,,1,,,417.00,Drywall Finishing Tools > Asgard > Automatic Taping Tools,"Asgard, Automatic Taping Tools, LP01-AD, automatic taping tools, loading pump",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/asgard-ag72-asgard-loading-pump-LP01-AD-01.webp,,,,,,,,,0,Asgard,,,,,,,,,,,,,,,,LP01-AD
variable,ASG-MAXXBOX-FIN-BOX,,Asgard MAXXBOX Finishing Box,1,0,visible,The Asgard® MAXXBOX® Finishing Box automatically dispenses the proper amount of joint compound and feathers the edges of butt joints and flat joints in one pass. The MAXXBOX® Finishing Box helps produce professional results every time. The adjustable crown setting dial allows you to easily adjust the amount of joint...,"<p>The Asgard® MAXXBOX® Finishing Box automatically dispenses the proper amount of joint compound and feathers the edges of butt joints and flat joints in one pass. The MAXXBOX® Finishing Box helps produce professional results every time. The adjustable crown setting dial allows you to easily adjust the amount of joint compound applied over the tape on the drywall joint. This is very helpful when progressing from the first finishing application to the second or third application. The pivoting axle helps to compensate when the gypsum board on one side of the joint is higher than the other side of the joint. Asgard® MAXXBOX® Finishing Boxes are designed with the optimum capacity to weight ratio. This means that you get more “usable” joint compound – the amount that you can actually get out of the finishing box and onto the wall – when you actually need it, like on the first coat over the joint tape. The Asgard 10” MAXXBOX® finishing box delivers 60% more usable joint compound than the standard Classic finishing box (model EZ10-AD) and up to 36% more usable capacity than competitive high capacity finishing boxes.</p> <ul> <li>Applies first coat of joint compound to embed tape at butt joints and flat joints on walls and ceilings</li> <li>Finishes butt joints and flat joints on walls and ceilings</li> <li>Feathers edges of butt joints and flat joints</li> </ul> <h3>Features</h3> <ul> <li>EasyClean Pressure Plate</li> <li>Anodized Aluminum Box</li> <li>Adjustable Crown Control</li> <li>Solid Brass Blade Holder</li> <li>Pivoting Axle</li> </ul>",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > Asgard > Automatic Taping Tools,"Asgard, Automatic Taping Tools, EHC07-AD, EHC10-AD, EHC12-AD, MAXXBOX, finishing box, flat box, flatbox, maxx box",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/asgard-ag20-asgard-finishing-box-EZ07-AD-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/asgard-ag22-asgard-maxxbox-finishing-box-EHC07-AD-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/asgard-ag24-asgard-power-assist-finishing-box-PA07-AD-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/asgard-ag25-asgard-finishing-box-EZ10-AD-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/asgard-ag26-asgard-maxxbox-finishing-box-EHC10-AD-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/asgard-ag28-asgard-power-assist-finishing-box-PA10-AD-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/asgard-ag30-asgard-finishing-box-EZ12-AD-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/asgard-ag31-asgard-maxxbox-finishing-box-EHC12-AD-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/asgard-ag33-asgard-power-assist-finishing-box-PA12-AD-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/asgard-ag88-asgard-finishing-box-handle-extendable-FBHE-AD-01.webp,,,,,,,,,0,Asgard,Size,"7"" | 10"" | 12""",1,1,1,,,,,,,,,,,"EHC07-AD, EHC10-AD, EHC12-AD"
variation,EHC07-AD,,Asgard MAXXBOX Finishing Box,1,0,visible,,,,,taxable,,1,,,0,0,4,,,,1,,,402.00,Drywall Finishing Tools > Asgard > Automatic Taping Tools,"Asgard, Automatic Taping Tools, EHC07-AD, EHC10-AD, EHC12-AD, MAXXBOX, finishing box, flat box, flatbox, maxx box",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/asgard-ag20-asgard-finishing-box-EZ07-AD-01.webp,,,ASG-MAXXBOX-FIN-BOX,,,,,,1,Asgard,Size,"7""",,1,1,,,,,,,,,,,EHC07-AD
variation,EHC10-AD,,Asgard MAXXBOX Finishing Box,1,0,visible,,,,,taxable,,1,,,0,0,4.5,,,,1,,,412.00,Drywall Finishing Tools > Asgard > Automatic Taping Tools,"Asgard, Automatic Taping Tools, EHC07-AD, EHC10-AD, EHC12-AD, MAXXBOX, finishing box, flat box, flatbox, maxx box",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/asgard-ag20-asgard-finishing-box-EZ07-AD-01.webp,,,ASG-MAXXBOX-FIN-BOX,,,,,,2,Asgard,Size,"10""",,1,1,,,,,,,,,,,EHC10-AD
variation,EHC12-AD,,Asgard MAXXBOX Finishing Box,1,0,visible,,,,,taxable,,1,,,0,0,5,,,,1,,,457.00,Drywall Finishing Tools > Asgard > Automatic Taping Tools,"Asgard, Automatic Taping Tools, EHC07-AD, EHC10-AD, EHC12-AD, MAXXBOX, finishing box, flat box, flatbox, maxx box",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/asgard-ag20-asgard-finishing-box-EZ07-AD-01.webp,,,ASG-MAXXBOX-FIN-BOX,,,,,,3,Asgard,Size,"12""",,1,1,,,,,,,,,,,EHC12-AD
simple,NS03-AD,,Asgard Nail Spotter – Head Only,1,0,visible,The Asgard® Nail Spotter is used to fill the depressions left from the nails or screw heads during installation of the drywall. The Nail Spotter features an easy clean box design that removes excess compound at the same time as filling the depressions. The hardened steel skid plate allows the Nail Spotter to move al...,"<p>The Asgard® Nail Spotter is used to fill the depressions left from the nails or screw heads during installation of the drywall. The Nail Spotter features an easy clean box design that removes excess compound at the same time as filling the depressions. The hardened steel skid plate allows the Nail Spotter to move along the wall smoothly while protecting the stainless steel blade from nail or screw heads that were not fully set below the surface of the drywall. The NS01-AD Nail Spotter attaches to the XH-AD extension handle or FH-AD fiberglass handle (sold separately). The Nail Spotter is also used to quickly identify fasteners that were not properly set during the installation of the gypsum board. Before starting to apply joint tape, run the Nail Spotter over all the fasteners (walls and ceilings). If you hear a “click”, the fastener should be set deeper to avoid damage to the other tools. You can also use the Nail Spotter to apply joint compound to the outside edges of internal corners. This is a quick and efficient way to clean up any edges that may have been left by the Angle Heads due to corners that are slightly out of square.</p> <ul> <li>Fills depressions left from the heads of nails or screws in drywall</li> <li>Removes excess joint compound after filling dimples</li> <li>Quickly identifies improperly set fasteners</li> </ul> <h3>Features</h3> <ul> <li>Weight - 1.50 lb(s)</li> <li>Easy Clean Design</li> <li>Stainless Steel construction</li> <li>Skid Design extends blade life over wheel designs</li> </ul> <ul></ul> <ul></ul> <ul></ul>",,,taxable,,1,,,0,0,3,,,,1,,,298.00,Drywall Finishing Tools > Asgard > Automatic Taping Tools,"Asgard, Automatic Taping Tools, NS03-AD, nail spotter, nailspotter",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/asgard-ag68a-asgard-nail-spotter-NS03-AD-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/tapetech-easyclean-nail-spotter-head-NS02TT-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/tapetech-easyclean-nail-spotter-head-NS02TT-02.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/tapetech-easyclean-nail-spotter-head-NS02TT-03.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/tapetech-easyclean-nail-spotter-head-NS02TT-04.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/tapetech-easyclean-nail-spotter-head-NS02TT-05.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/tapetech-easyclean-nail-spotter-head-NS03TT-01.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/tapetech-easyclean-nail-spotter-head-NS03TT-02.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/tapetech-easyclean-nail-spotter-head-NS03TT-03.webp | https://drywalltoolbox.com/wp/wp-content/uploads/2026/05/tapetech-easyclean-nail-spotter-head-NS03TT-04.webp,,,,,,,,,0,Asgard,,,,,,,,,,,,,,,,NS03-AD
